date,municipality,total_cases,active_cases,new_cases
10/14/2020,Ardsley,114,8,0
10/14/2020,Bedford,314,12,0
10/14/2020,Briarcliff Manor,133,4,0
10/14/2020,Bronxville,98,2,0
10/14/2020,Buchanan,49,3,0
10/14/2020,Cortlandt,1026,33,2
10/14/2020,Croton-on-Hudson,219,1,0
10/14/2020,Dobbs Ferry,359,9,0
10/14/2020,Eastchester,485,5,1
10/14/2020,Elmsford,220,2,0
10/14/2020,Greenburgh,1323,23,3
10/14/2020,Harrison,487,12,0
10/14/2020,Hastings-on-Hudson,155,7,0
10/14/2020,Irvington,101,7,1
10/14/2020,Larchmont,90,5,0
10/14/2020,Lewisboro,143,4,0
10/14/2020,Mamaroneck Town,194,3,1
10/14/2020,Mamaroneck Village,516,12,1
10/14/2020,Mount Kisco,319,NA,1
10/14/2020,Mount Pleasant,675,27,0
10/14/2020,Mount Vernon,2943,43,2
10/14/2020,New Castle,259,7,0
10/14/2020,New Rochelle,3454,116,12
10/14/2020,North Castle,247,5,0
10/14/2020,North Salem,185,21,1
10/14/2020,Ossining Town,175,1,0
10/14/2020,Ossining Village,1160,17,0
10/14/2020,Peekskill,1094,20,2
10/14/2020,Pelham,185,6,0
10/14/2020,Pelham Manor,133,4,0
10/14/2020,Pleasantville,167,15,1
10/14/2020,Port Chester,1385,30,3
10/14/2020,Pound Ridge,40,5,1
10/14/2020,Rye Brook,219,12,0
10/14/2020,Rye City,247,11,2
10/14/2020,Scarsdale,400,8,0
10/14/2020,Sleepy Hollow,491,16,2
10/14/2020,Somers,470,14,0
10/14/2020,Tarrytown,336,9,0
10/14/2020,Tuckahoe,152,4,0
10/14/2020,White Plains,2020,30,1
10/14/2020,Yonkers,8094,123,8
10/14/2020,Yorktown,855,31,3
10/14/2020,Totals,31731,734,48
10/14/2020,Unknown,1580,NA,NA
10/15/2020,Ardsley,114,6,0
10/15/2020,Bedford,314,11,0
10/15/2020,Briarcliff Manor,133,4,0
10/15/2020,Bronxville,98,2,0
10/15/2020,Buchanan,49,2,0
10/15/2020,Cortlandt,1028,35,2
10/15/2020,Croton-on-Hudson,219,4,0
10/15/2020,Dobbs Ferry,359,9,0
10/15/2020,Eastchester,485,5,0
10/15/2020,Elmsford,221,2,1
10/15/2020,Greenburgh,1326,26,3
10/15/2020,Harrison,488,11,4
10/15/2020,Hastings-on-Hudson,155,7,0
10/15/2020,Irvington,101,6,0
10/15/2020,Larchmont,90,5,0
10/15/2020,Lewisboro,143,4,0
10/15/2020,Mamaroneck Town,194,3,0
10/15/2020,Mamaroneck Village,518,14,2
10/15/2020,Mount Kisco,320,8,4
10/15/2020,Mount Pleasant,678,28,3
10/15/2020,Mount Vernon,2948,45,5
10/15/2020,New Castle,259,6,0
10/15/2020,New Rochelle,3508,164,54
10/15/2020,North Castle,247,5,0
10/15/2020,North Salem,185,21,0
10/15/2020,Ossining Town,175,1,0
10/15/2020,Ossining Village,1164,19,4
10/15/2020,Peekskill,1097,22,3
10/15/2020,Pelham,186,6,4
10/15/2020,Pelham Manor,133,4,0
10/15/2020,Pleasantville,167,15,0
10/15/2020,Port Chester,1387,28,2
10/15/2020,Pound Ridge,40,5,0
10/15/2020,Rye Brook,220,13,4
10/15/2020,Rye City,249,13,2
10/15/2020,Scarsdale,401,8,4
10/15/2020,Sleepy Hollow,495,20,4
10/15/2020,Somers,470,14,0
10/15/2020,Tarrytown,337,10,4
10/15/2020,Tuckahoe,152,4,0
10/15/2020,White Plains,2021,30,4
10/15/2020,Yonkers,8103,124,9
10/15/2020,Yorktown,857,29,2
10/15/2020,Totals,31834,795,103
10/15/2020,Unknown,1584,NA,NA
10/16/2020,Ardsley,115,7,4
10/16/2020,Bedford,314,10,0
10/16/2020,Briarcliff Manor,133,4,0
10/16/2020,Bronxville,98,2,0
10/16/2020,Buchanan,49,2,0
10/16/2020,Cortlandt,1030,37,2
10/16/2020,Croton-on-Hudson,219,0,0
10/16/2020,Dobbs Ferry,359,8,0
10/16/2020,Eastchester,486,6,4
10/16/2020,Elmsford,221,2,0
10/16/2020,Greenburgh,1329,28,3
10/16/2020,Harrison,491,12,3
10/16/2020,Hastings-on-Hudson,155,6,0
10/16/2020,Irvington,102,7,1
10/16/2020,Larchmont,90,5,0
10/16/2020,Lewisboro,143,4,0
10/16/2020,Mamaroneck Town,194,3,0
10/16/2020,Mamaroneck Village,520,16,2
10/16/2020,Mount Kisco,321,9,4
10/16/2020,Mount Pleasant,679,29,4
10/16/2020,Mount Vernon,2952,48,4
10/16/2020,New Castle,259,6,0
10/16/2020,New Rochelle,3518,170,10
10/16/2020,North Castle,247,4,0
10/16/2020,North Salem,185,21,0
10/16/2020,Ossining Town,175,4,0
10/16/2020,Ossining Village,1168,21,4
10/16/2020,Peekskill,1098,23,4
10/16/2020,Pelham,186,6,0
10/16/2020,Pelham Manor,133,4,0
10/16/2020,Pleasantville,167,13,0
10/16/2020,Port Chester,1393,34,6
10/16/2020,Pound Ridge,41,5,4
10/16/2020,Rye Brook,220,13,0
10/16/2020,Rye City,252,16,3
10/16/2020,Scarsdale,401,8,0
10/16/2020,Sleepy Hollow,495,20,0
10/16/2020,Somers,471,13,1
10/16/2020,Tarrytown,338,11,4
10/16/2020,Tuckahoe,152,4,0
10/16/2020,White Plains,2022,30,4
10/16/2020,Yonkers,8115,131,12
10/16/2020,Yorktown,860,32,3
10/16/2020,Totals,31896,831,62
10/16/2020,Unknown,1583,NA,NA
10/19/2020,Ardsley,115,7,0
10/19/2020,Bedford,320,2,6
10/19/2020,Briarcliff Manor,134,4,1
10/19/2020,Bronxville,98,2,NA
10/19/2020,Buchanan,49,2,NA
10/19/2020,Cortlandt,1033,29,3
10/19/2020,Croton-on-Hudson,220,1,1
10/19/2020,Dobbs Ferry,364,8,2
10/19/2020,Eastchester,NA,NA,NA
10/19/2020,Elmsford,222,3,1
10/19/2020,Greenburgh,1347,42,18
10/19/2020,Harrison,498,7,7
10/19/2020,Hastings-on-Hudson,156,4,1
10/19/2020,Irvington,103,7,1
10/19/2020,Larchmont,93,8,3
10/19/2020,Lewisboro,145,6,2
10/19/2020,Mamaroneck Town,197,6,3
10/19/2020,Mamaroneck Village,523,7,3
10/19/2020,Mount Kisco,323,10,2
10/19/2020,Mount Pleasant,681,29,2
10/19/2020,Mount Vernon,2965,48,13
10/19/2020,New Castle,264,8,2
10/19/2020,New Rochelle,3546,179,28
10/19/2020,North Castle,247,3,NA
10/19/2020,North Salem,196,9,1
10/19/2020,Ossining Town,175,NA,0
10/19/2020,Ossining Village,NA,NA,NA
10/19/2020,Peekskill,1102,23,4
10/19/2020,Pelham,186,6,NA
10/19/2020,Pelham Manor,137,4,4
10/19/2020,Pleasantville,167,9,NA
10/19/2020,Port Chester,1413,47,20
10/19/2020,Pound Ridge,41,5,0
10/19/2020,Rye Brook,223,2,3
10/19/2020,Rye City,262,23,10
10/19/2020,Scarsdale,402,6,1
10/19/2020,Sleepy Hollow,495,2,NA
10/19/2020,Somers,478,4,7
10/19/2020,Tarrytown,340,NA,2
10/19/2020,Tuckahoe,152,3,0
10/19/2020,White Plains,2031,30,9
10/19/2020,Yonkers,8156,138,NA
10/19/2020,Yorktown,869,33,9
10/19/2020,Totals,32110,864,214
10/19/2020,Unknown,1586,NA,NA
10/20/2020,Ardsley,115,7,0
10/20/2020,Bedford,320,12,0
10/20/2020,Briarcliff Manor,135,5,1
10/20/2020,Bronxville,98,4,0
10/20/2020,Buchanan,49,2,0
10/20/2020,Cortlandt,1039,32,6
10/20/2020,Croton-on-Hudson,224,2,1
10/20/2020,Dobbs Ferry,361,8,0
10/20/2020,Eastchester,488,6,1
10/20/2020,Elmsford,222,3,0
10/20/2020,Greenburgh,1351,42,4
10/20/2020,Harrison,498,16,0
10/20/2020,Hastings-on-Hudson,156,4,0
10/20/2020,Irvington,103,5,0
10/20/2020,Larchmont,93,8,0
10/20/2020,Lewisboro,145,6,0
10/20/2020,Mamaroneck Town,200,9,3
10/20/2020,Mamaroneck Village,530,24,7
10/20/2020,Mount Kisco,324,1,1
10/20/2020,Mount Pleasant,682,19,4
10/20/2020,Mount Vernon,2970,49,5
10/20/2020,New Castle,263,9,2
10/20/2020,New Rochelle,3561,178,15
10/20/2020,North Castle,248,3,4
10/20/2020,North Salem,186,9,0
10/20/2020,Ossining Town,175,0,0
10/20/2020,Ossining Village,NA,NA,NA
10/20/2020,Peekskill,1105,24,3
10/20/2020,Pelham,186,5,0
10/20/2020,Pelham Manor,137,4,0
10/20/2020,Pleasantville,167,8,0
10/20/2020,Port Chester,1414,45,41
10/20/2020,Pound Ridge,42,5,1
10/20/2020,Rye Brook,223,12,0
10/20/2020,Rye City,270,30,8
10/20/2020,Scarsdale,403,7,1
10/20/2020,Sleepy Hollow,498,13,3
10/20/2020,Somers,478,13,0
10/20/2020,Tarrytown,340,10,0
10/20/2020,Tuckahoe,153,2,1
10/20/2020,White Plains,2039,37,8
10/20/2020,Yonkers,8194,166,38
10/20/2020,Yorktown,878,39,9
10/20/2020,Totals,32233,908,123
10/20/2020,Unknown,1587,NA,NA
10/21/2020,Ardsley,116,8,1
10/21/2020,Bedford,321,13,1
10/21/2020,Briarcliff Manor,135,4,0
10/21/2020,Bronxville,98,1,NA
10/21/2020,Buchanan,49,2,NA
10/21/2020,Cortlandt,1041,NA,2
10/21/2020,Croton-on-Hudson,224,2,NA
10/21/2020,Dobbs Ferry,361,7,NA
10/21/2020,Eastchester,488,6,0
10/21/2020,Elmsford,222,3,NA
10/21/2020,Greenburgh,1354,44,3
10/21/2020,Harrison,500,7,2
10/21/2020,Hastings-on-Hudson,156,4,NA
10/21/2020,Irvington,103,3,0
10/21/2020,Larchmont,94,7,1
10/21/2020,Lewisboro,145,5,NA
10/21/2020,Mamaroneck Town,204,10,1
10/21/2020,Mamaroneck Village,534,26,4
10/21/2020,Mount Kisco,324,NA,NA
10/21/2020,Mount Pleasant,686,18,4
10/21/2020,Mount Vernon,2979,87,9
10/21/2020,New Castle,264,9,1
10/21/2020,New Rochelle,3571,183,10
10/21/2020,North Castle,249,3,1
10/21/2020,North Salem,187,5,1
10/21/2020,Ossining Town,175,NA,0
10/21/2020,Ossining Village,NA,NA,NA
10/21/2020,Peekskill,1107,2,2
10/21/2020,Pelham,187,5,1
10/21/2020,Pelham Manor,138,5,1
10/21/2020,Pleasantville,167,5,NA
10/21/2020,Port Chester,1423,53,9
10/21/2020,Pound Ridge,42,5,1
10/21/2020,Rye Brook,223,12,NA
10/21/2020,Rye City,270,30,0
10/21/2020,Scarsdale,403,6,NA
10/21/2020,Sleepy Hollow,NA,16,3
10/21/2020,Somers,478,13,NA
10/21/2020,Tarrytown,343,1,3
10/21/2020,Tuckahoe,153,2,0
10/21/2020,White Plains,2045,40,6
10/21/2020,Yonkers,8203,165,9
10/21/2020,Yorktown,880,38,2
10/21/2020,Totals,32311,923,8
10/21/2020,Unknown,1589,NA,NA
10/22/2020,Ardsley,116,8,0
10/22/2020,Bedford,324,15,3
10/22/2020,Briarcliff Manor,135,4,0
10/22/2020,Bronxville,98,0,0
10/22/2020,Buchanan,50,3,1
10/22/2020,Cortlandt,1043,28,2
10/22/2020,Croton-on-Hudson,221,2,0
10/22/2020,Dobbs Ferry,361,7,0
10/22/2020,Eastchester,488,6,0
10/22/2020,Elmsford,222,3,0
10/22/2020,Greenburgh,1356,46,2
10/22/2020,Harrison,504,20,4
10/22/2020,Hastings-on-Hudson,156,4,0
10/22/2020,Irvington,103,3,0
10/22/2020,Larchmont,95,NA,1
10/22/2020,Lewisboro,145,5,0
10/22/2020,Mamaroneck Town,203,12,2
10/22/2020,Mamaroneck Village,537,29,3
10/22/2020,Mount Kisco,327,13,3
10/22/2020,Mount Pleasant,686,16,0
10/22/2020,Mount Vernon,2983,59,4
10/22/2020,New Castle,265,10,1
10/22/2020,New Rochelle,3577,186,6
10/22/2020,North Castle,249,3,0
10/22/2020,North Salem,187,4,0
10/22/2020,Ossining Town,175,0,0
10/22/2020,Ossining Village,NA,NA,NA
10/22/2020,Peekskill,1112,26,5
10/22/2020,Pelham,187,5,0
10/22/2020,Pelham Manor,138,5,0
10/22/2020,Pleasantville,168,5,1
10/22/2020,Port Chester,1433,59,10
10/22/2020,Pound Ridge,44,6,1
10/22/2020,Rye Brook,223,NA,0
10/22/2020,Rye City,272,30,2
10/22/2020,Scarsdale,403,6,0
10/22/2020,Sleepy Hollow,504,19,3
10/22/2020,Somers,480,15,2
10/22/2020,Tarrytown,344,12,1
10/22/2020,Tuckahoe,153,2,0
10/22/2020,White Plains,2048,43,3
10/22/2020,Yonkers,8213,169,10
10/22/2020,Yorktown,880,37,0
10/22/2020,Totals,32383,961,72
10/22/2020,Unknown,1590,NA,NA
10/23/2020,Ardsley,116,7,0
10/23/2020,Bedford,327,18,3
10/23/2020,Briarcliff Manor,135,3,0
10/23/2020,Bronxville,98,0,0
10/23/2020,Buchanan,50,3,0
10/23/2020,Cortlandt,1045,29,2
10/23/2020,Croton-on-Hudson,222,3,1
10/23/2020,Dobbs Ferry,362,8,1
10/23/2020,Eastchester,489,7,1
10/23/2020,Elmsford,222,3,0
10/23/2020,Greenburgh,1359,48,3
10/23/2020,Harrison,504,19,0
10/23/2020,Hastings-on-Hudson,156,2,0
10/23/2020,Irvington,103,3,0
10/23/2020,Larchmont,95,7,NA
10/23/2020,Lewisboro,145,3,0
10/23/2020,Mamaroneck Town,203,1,0
10/23/2020,Mamaroneck Village,542,32,5
10/23/2020,Mount Kisco,327,13,0
10/23/2020,Mount Pleasant,690,20,4
10/23/2020,Mount Vernon,2992,67,9
10/23/2020,New Castle,267,12,NA
10/23/2020,New Rochelle,3583,189,6
10/23/2020,North Castle,249,3,0
10/23/2020,North Salem,187,4,0
10/23/2020,Ossining Town,175,0,0
10/23/2020,Ossining Village,NA,NA,NA
10/23/2020,Peekskill,1114,28,2
10/23/2020,Pelham,187,5,NA
10/23/2020,Pelham Manor,138,5,NA
10/23/2020,Pleasantville,168,4,0
10/23/2020,Port Chester,1437,63,4
10/23/2020,Pound Ridge,44,6,0
10/23/2020,Rye Brook,225,13,2
10/23/2020,Rye City,272,30,0
10/23/2020,Scarsdale,403,5,0
10/23/2020,Sleepy Hollow,505,20,1
10/23/2020,Somers,480,15,0
10/23/2020,Tarrytown,346,14,2
10/23/2020,Tuckahoe,153,2,0
10/23/2020,White Plains,2050,43,2
10/23/2020,Yonkers,8227,177,14
10/23/2020,Yorktown,883,37,3
10/23/2020,Totals,32450,999,67
10/23/2020,Unknown,1592,NA,NA
10/26/2020,Ardsley,118,4,2
10/26/2020,Bedford,333,20,6
10/26/2020,Briarcliff Manor,136,3,1
10/26/2020,Bronxville,98,NA,0
10/26/2020,Buchanan,51,2,1
10/26/2020,Cortlandt,1050,5,5
10/26/2020,Croton-on-Hudson,223,4,1
10/26/2020,Dobbs Ferry,364,6,2
10/26/2020,Eastchester,492,8,3
10/26/2020,Elmsford,223,3,1
10/26/2020,Greenburgh,1365,43,6
10/26/2020,Harrison,508,8,4
10/26/2020,Hastings-on-Hudson,156,2,0
10/26/2020,Irvington,106,6,3
10/26/2020,Larchmont,95,5,0
10/26/2020,Lewisboro,149,6,4
10/26/2020,Mamaroneck Town,205,13,2
10/26/2020,Mamaroneck Village,552,36,10
10/26/2020,Mount Kisco,331,13,4
10/26/2020,Mount Pleasant,692,8,2
10/26/2020,Mount Vernon,3008,68,16
10/26/2020,New Castle,270,8,3
10/26/2020,New Rochelle,3625,184,42
10/26/2020,North Castle,252,5,3
10/26/2020,North Salem,189,5,2
10/26/2020,Ossining Town,175,NA,0
10/26/2020,Ossining Village,1181,2,6
10/26/2020,Peekskill,1128,7,14
10/26/2020,Pelham,189,6,2
10/26/2020,Pelham Manor,140,7,2
10/26/2020,Pleasantville,173,7,5
10/26/2020,Port Chester,1452,69,15
10/26/2020,Pound Ridge,44,6,1
10/26/2020,Rye Brook,226,7,1
10/26/2020,Rye City,273,2,1
10/26/2020,Scarsdale,405,6,2
10/26/2020,Sleepy Hollow,510,7,5
10/26/2020,Somers,484,3,4
10/26/2020,Tarrytown,347,NA,1
10/26/2020,Tuckahoe,153,1,0
10/26/2020,White Plains,2061,45,NA
10/26/2020,Yonkers,8294,207,7
10/26/2020,Yorktown,890,35,7
10/26/2020,Totals,32717,1033,267
10/26/2020,Unknown,1602,NA,NA
10/27/2020,Ardsley,118,4,0
10/27/2020,Bedford,336,22,3
10/27/2020,Briarcliff Manor,138,5,2
10/27/2020,Bronxville,98,0,0
10/27/2020,Buchanan,51,2,0
10/27/2020,Cortlandt,1052,27,2
10/27/2020,Croton-on-Hudson,223,4,0
10/27/2020,Dobbs Ferry,365,6,1
10/27/2020,Eastchester,NA,NA,NA
10/27/2020,Elmsford,223,3,0
10/27/2020,Greenburgh,1368,43,3
10/27/2020,Harrison,515,25,7
10/27/2020,Hastings-on-Hudson,156,1,0
10/27/2020,Irvington,107,6,1
10/27/2020,Larchmont,95,5,0
10/27/2020,Lewisboro,150,7,4
10/27/2020,Mamaroneck Town,205,13,0
10/27/2020,Mamaroneck Village,558,4,6
10/27/2020,Mount Kisco,331,12,0
10/27/2020,Mount Pleasant,693,19,1
10/27/2020,Mount Vernon,NA,NA,NA
10/27/2020,New Castle,272,14,2
10/27/2020,New Rochelle,3649,194,24
10/27/2020,North Castle,252,5,0
10/27/2020,North Salem,189,4,0
10/27/2020,Ossining Town,176,1,1
10/27/2020,Ossining Village,1183,24,2
10/27/2020,Peekskill,1134,1,6
10/27/2020,Pelham,190,5,1
10/27/2020,Pelham Manor,140,7,0
10/27/2020,Pleasantville,173,7,0
10/27/2020,Port Chester,1458,72,6
10/27/2020,Pound Ridge,45,4,0
10/27/2020,Rye Brook,226,6,0
10/27/2020,Rye City,276,28,3
10/27/2020,Scarsdale,408,9,3
10/27/2020,Sleepy Hollow,513,17,3
10/27/2020,Somers,486,15,2
10/27/2020,Tarrytown,349,13,2
10/27/2020,Tuckahoe,153,1,0
10/27/2020,White Plains,2078,59,NA
10/27/2020,Yonkers,8351,244,57
10/27/2020,Yorktown,895,36,5
10/27/2020,Totals,32904,1150,187
10/27/2020,Unknown,1601,NA,NA
10/28/2020,Ardsley,119,4,4
10/28/2020,Bedford,337,23,1
10/28/2020,Briarcliff Manor,138,5,0
10/28/2020,Bronxville,99,1,4
10/28/2020,Buchanan,52,3,1
10/28/2020,Cortlandt,1052,25,0
10/28/2020,Croton-on-Hudson,224,5,1
10/28/2020,Dobbs Ferry,366,7,4
10/28/2020,Eastchester,499,13,0
10/28/2020,Elmsford,224,3,1
10/28/2020,Greenburgh,1370,40,2
10/28/2020,Harrison,518,25,3
10/28/2020,Hastings-on-Hudson,156,1,0
10/28/2020,Irvington,107,6,0
10/28/2020,Larchmont,95,5,0
10/28/2020,Lewisboro,150,7,0
10/28/2020,Mamaroneck Town,209,15,4
10/28/2020,Mamaroneck Village,560,42,NA
10/28/2020,Mount Kisco,334,14,3
10/28/2020,Mount Pleasant,694,18,4
10/28/2020,Mount Vernon,3035,87,8
10/28/2020,New Castle,272,13,0
10/28/2020,New Rochelle,3659,149,10
10/28/2020,North Castle,252,5,0
10/28/2020,North Salem,189,4,0
10/28/2020,Ossining Town,176,1,0
10/28/2020,Ossining Village,1186,2,3
10/28/2020,Peekskill,1136,39,2
10/28/2020,Pelham,192,6,2
10/28/2020,Pelham Manor,140,7,0
10/28/2020,Pleasantville,173,7,0
10/28/2020,Port Chester,1463,76,5
10/28/2020,Pound Ridge,45,4,0
10/28/2020,Rye Brook,227,7,4
10/28/2020,Rye City,276,24,0
10/28/2020,Scarsdale,408,7,0
10/28/2020,Sleepy Hollow,514,17,1
10/28/2020,Somers,487,14,1
10/28/2020,Tarrytown,350,13,1
10/28/2020,Tuckahoe,153,1,0
10/28/2020,White Plains,2087,65,9
10/28/2020,Yonkers,8371,256,20
10/28/2020,Yorktown,897,35,2
10/28/2020,Totals,32991,1120,87
10/28/2020,Unknown,1604,NA,NA
10/29/2020,Ardsley,119,4,0
10/29/2020,Bedford,338,22,1
10/29/2020,Briarcliff Manor,138,5,0
10/29/2020,Bronxville,99,1,0
10/29/2020,Buchanan,53,0,1
10/29/2020,Cortlandt,1055,26,3
10/29/2020,Croton-on-Hudson,225,6,1
10/29/2020,Dobbs Ferry,367,8,1
10/29/2020,Eastchester,499,13,0
10/29/2020,Elmsford,226,5,2
10/29/2020,Greenburgh,1371,40,1
10/29/2020,Harrison,518,23,0
10/29/2020,Hastings-on-Hudson,156,1,0
10/29/2020,Irvington,107,5,0
10/29/2020,Larchmont,95,5,0
10/29/2020,Lewisboro,152,9,2
10/29/2020,Mamaroneck Town,210,16,1
10/29/2020,Mamaroneck Village,561,40,4
10/29/2020,Mount Kisco,338,7,4
10/29/2020,Mount Pleasant,695,7,1
10/29/2020,Mount Vernon,NA,NA,NA
10/29/2020,New Castle,272,13,0
10/29/2020,New Rochelle,3669,154,10
10/29/2020,North Castle,252,5,0
10/29/2020,North Salem,190,5,1
10/29/2020,Ossining Town,176,1,0
10/29/2020,Ossining Village,1189,20,3
10/29/2020,Peekskill,1137,39,1
10/29/2020,Pelham,192,6,0
10/29/2020,Pelham Manor,142,9,2
10/29/2020,Pleasantville,173,6,0
10/29/2020,Port Chester,1467,74,4
10/29/2020,Pound Ridge,45,4,0
10/29/2020,Rye Brook,227,7,0
10/29/2020,Rye City,276,24,0
10/29/2020,Scarsdale,NA,10,3
10/29/2020,Sleepy Hollow,514,17,0
10/29/2020,Somers,489,16,2
10/29/2020,Tarrytown,350,13,0
10/29/2020,Tuckahoe,153,1,0
10/29/2020,White Plains,2089,65,2
10/29/2020,Yonkers,8383,262,12
10/29/2020,Yorktown,899,36,2
10/29/2020,Totals,33059,4142,68
10/29/2020,Unknown,1606,NA,NA
10/30/2020,Ardsley,120,5,1
10/30/2020,Bedford,339,23,1
10/30/2020,Briarcliff Manor,139,6,1
10/30/2020,Bronxville,100,2,1
10/30/2020,Buchanan,52,3,0
10/30/2020,Cortlandt,1057,28,2
10/30/2020,Croton-on-Hudson,226,6,1
10/30/2020,Dobbs Ferry,367,8,0
10/30/2020,Eastchester,501,15,2
10/30/2020,Elmsford,226,5,0
10/30/2020,Greenburgh,1373,39,2
10/30/2020,Harrison,523,26,5
10/30/2020,Hastings-on-Hudson,156,1,0
10/30/2020,Irvington,107,5,0
10/30/2020,Larchmont,95,5,0
10/30/2020,Lewisboro,155,12,3
10/30/2020,Mamaroneck Town,211,17,1
10/30/2020,Mamaroneck Village,564,43,3
10/30/2020,Mount Kisco,341,19,3
10/30/2020,Mount Pleasant,696,18,1
10/30/2020,Mount Vernon,3047,93,4
10/30/2020,New Castle,273,14,1
10/30/2020,New Rochelle,3696,180,27
10/30/2020,North Castle,255,8,3
10/30/2020,North Salem,190,5,0
10/30/2020,Ossining Town,176,1,0
10/30/2020,Ossining Village,1193,24,4
10/30/2020,Peekskill,1145,47,8
10/30/2020,Pelham,194,8,2
10/30/2020,Pelham Manor,143,8,1
10/30/2020,Pleasantville,173,6,0
10/30/2020,Port Chester,1474,79,7
10/30/2020,Pound Ridge,45,4,0
10/30/2020,Rye Brook,227,7,0
10/30/2020,Rye City,276,21,0
10/30/2020,Scarsdale,412,1,1
10/30/2020,Sleepy Hollow,514,17,0
10/30/2020,Somers,495,20,6
10/30/2020,Tarrytown,351,14,1
10/30/2020,Tuckahoe,154,2,1
10/30/2020,White Plains,2099,74,10
10/30/2020,Yonkers,8398,272,15
10/30/2020,Yorktown,901,38,2
10/30/2020,Totals,33179,1239,120
10/30/2020,Unknown,1606,NA,NA
11/2/2020,Ardsley,124,6,1
11/2/2020,Bedford,342,2,3
11/2/2020,Briarcliff Manor,140,6,1
11/2/2020,Bronxville,102,4,2
11/2/2020,Buchanan,53,4,1
11/2/2020,Cortlandt,1069,34,2
11/2/2020,Croton-on-Hudson,227,5,1
11/2/2020,Dobbs Ferry,374,13,7
11/2/2020,Eastchester,508,20,7
11/2/2020,Elmsford,227,6,1
11/2/2020,Greenburgh,1386,35,8
11/2/2020,Harrison,532,35,9
11/2/2020,Hastings-on-Hudson,157,1,1
11/2/2020,Irvington,107,4,0
11/2/2020,Larchmont,98,4,3
11/2/2020,Lewisboro,158,13,3
11/2/2020,Mamaroneck Town,215,18,4
11/2/2020,Mamaroneck Village,575,44,NA
11/2/2020,Mount Kisco,343,19,2
11/2/2020,Mount Pleasant,705,NA,9
11/2/2020,Mount Vernon,3069,101,2
11/2/2020,New Castle,280,7,7
11/2/2020,New Rochelle,3733,17,37
11/2/2020,North Castle,262,14,7
11/2/2020,North Salem,191,5,1
11/2/2020,Ossining Town,176,1,0
11/2/2020,Ossining Village,1203,4,10
11/2/2020,Peekskill,1156,50,NA
11/2/2020,Pelham,197,NA,3
11/2/2020,Pelham Manor,147,9,4
11/2/2020,Pleasantville,174,7,1
11/2/2020,Port Chester,1494,79,20
11/2/2020,Pound Ridge,45,2,0
11/2/2020,Rye Brook,234,14,7
11/2/2020,Rye City,283,12,7
11/2/2020,Scarsdale,413,14,1
11/2/2020,Sleepy Hollow,522,23,8
11/2/2020,Somers,499,NA,4
11/2/2020,Tarrytown,354,13,3
11/2/2020,Tuckahoe,158,5,4
11/2/2020,White Plains,2122,82,23
11/2/2020,Yonkers,8461,273,63
11/2/2020,Yorktown,909,33,8
11/2/2020,Totals,33521,1296,342
11/2/2020,Unknown,1614,NA,NA
11/4/2020,Ardsley,123,7,2
11/4/2020,Bedford,345,NA,3
11/4/2020,Briarcliff Manor,143,8,3
11/4/2020,Bronxville,102,4,NA
11/4/2020,Buchanan,54,4,1
11/4/2020,Cortlandt,1089,27,NA
11/4/2020,Croton-on-Hudson,228,5,1
11/4/2020,Dobbs Ferry,375,13,1
11/4/2020,Eastchester,510,2,2
11/4/2020,Elmsford,228,6,1
11/4/2020,Greenburgh,1390,32,4
11/4/2020,Harrison,538,34,6
11/4/2020,Hastings-on-Hudson,157,4,0
11/4/2020,Irvington,107,4,0
11/4/2020,Larchmont,99,3,1
11/4/2020,Lewisboro,159,13,1
11/4/2020,Mamaroneck Town,216,13,1
11/4/2020,Mamaroneck Village,581,43,6
11/4/2020,Mount Kisco,349,23,6
11/4/2020,Mount Pleasant,713,24,8
11/4/2020,Mount Vernon,3079,95,10
11/4/2020,New Castle,286,20,6
11/4/2020,New Rochelle,3752,172,19
11/4/2020,North Castle,269,20,7
11/4/2020,North Salem,194,7,3
11/4/2020,Ossining Town,177,2,1
11/4/2020,Ossining Village,NA,NA,NA
11/4/2020,Peekskill,1169,53,13
11/4/2020,Pelham,197,NA,0
11/4/2020,Pelham Manor,148,9,1
11/4/2020,Pleasantville,174,6,0
11/4/2020,Port Chester,1519,86,25
11/4/2020,Pound Ridge,46,2,1
11/4/2020,Rye Brook,238,13,4
11/4/2020,Rye City,288,7,6
11/4/2020,Scarsdale,NA,12,3
11/4/2020,Sleepy Hollow,525,NA,3
11/4/2020,Somers,504,23,5
11/4/2020,Tarrytown,356,12,2
11/4/2020,Tuckahoe,160,7,2
11/4/2020,White Plains,2136,35,14
11/4/2020,Yonkers,8511,293,50
11/4/2020,Yorktown,919,37,10
11/4/2020,Totals,33762,1350,241
11/4/2020,Unknown,1617,NA,NA
11/5/2020,Ardsley,123,7,0
11/5/2020,Bedford,348,23,3
11/5/2020,Briarcliff Manor,143,8,0
11/5/2020,Bronxville,102,4,0
11/5/2020,Buchanan,54,4,0
11/5/2020,Cortlandt,1073,34,4
11/5/2020,Croton-on-Hudson,229,5,1
11/5/2020,Dobbs Ferry,378,15,3
11/5/2020,Eastchester,511,23,1
11/5/2020,Elmsford,228,6,0
11/5/2020,Greenburgh,1392,33,2
11/5/2020,Harrison,543,39,5
11/5/2020,Hastings-on-Hudson,157,1,0
