date,municipality,metric,cases
2020-05-05,Pelham Manor,new,1
2020-05-05,Pleasantville,total,120
2020-05-05,Pleasantville,active,25
2020-05-05,Pleasantville,new,1
2020-05-05,Port Chester,total,1047
2020-05-05,Port Chester,active,212
2020-05-05,Port Chester,new,13
2020-05-05,Pound Ridge,total,37
2020-05-05,Pound Ridge,active,12
2020-05-05,Pound Ridge,new,0
2020-05-05,Rye Brook,total,176
2020-05-05,Rye Brook,active,25
2020-05-05,Rye Brook,new,3
2020-05-05,Rye City,total,197
2020-05-05,Rye City,active,29
2020-05-05,Rye City,new,5
2020-05-05,Scarsdale,total,384
2020-05-05,Scarsdale,active,42
2020-05-05,Scarsdale,new,2
2020-05-05,Sleepy Hollow,total,339
2020-05-05,Sleepy Hollow,active,63
2020-05-05,Sleepy Hollow,new,2
2020-05-05,Somers,total,234
2020-05-05,Somers,active,76
2020-05-05,Somers,new,3
2020-05-05,Tarrytown,total,258
2020-05-05,Tarrytown,active,49
2020-05-05,Tarrytown,new,3
2020-05-05,Tuckahoe,total,129
2020-05-05,Tuckahoe,active,19
2020-05-05,Tuckahoe,new,1
2020-05-05,White Plains,total,1634
2020-05-05,White Plains,active,312
2020-05-05,White Plains,new,24
2020-05-05,Yonkers,total,6398
2020-05-05,Yonkers,active,1145
2020-05-05,Yonkers,new,88
2020-05-05,Yorktown,total,601
2020-05-05,Yorktown,active,121
2020-05-05,Yorktown,new,17
2020-05-05,Totals,total,24996
2020-05-05,Totals,active,4657
2020-05-05,Totals,new,368
2020-05-06,Ardsley,total,81
2020-05-06,Ardsley,active,3
2020-05-06,Ardsley,new,0
2020-05-06,Bedford,total,214
2020-05-06,Bedford,active,28
2020-05-06,Bedford,new,2
2020-05-06,Briarcliff Manor,total,86
2020-05-06,Briarcliff Manor,active,12
2020-05-06,Briarcliff Manor,new,1
2020-05-06,Bronxville,total,63
2020-05-06,Bronxville,active,5
2020-05-06,Bronxville,new,0
2020-05-06,Buchanan,total,32
2020-05-06,Buchanan,active,3
2020-05-06,Buchanan,new,0
2020-05-06,Cortlandt,total,709
2020-05-06,Cortlandt,active,172
2020-05-06,Cortlandt,new,7
2020-05-06,Croton-on-Hudson,total,150
2020-05-06,Croton-on-Hudson,active,21
2020-05-06,Croton-on-Hudson,new,0
2020-05-06,Dobbs Ferry,total,259
2020-05-06,Dobbs Ferry,active,36
2020-05-06,Dobbs Ferry,new,2
2020-05-06,Eastchester,total,420
2020-05-06,Eastchester,active,39
2020-05-06,Eastchester,new,1
2020-05-06,Elmsford,total,184
2020-05-06,Elmsford,active,29
2020-05-06,Elmsford,new,0
2020-05-06,Greenburgh,total,1040
2020-05-06,Greenburgh,active,128
2020-05-06,Greenburgh,new,4
2020-05-06,Harrison,total,362
2020-05-06,Harrison,active,42
2020-05-06,Harrison,new,2
2020-05-06,Hastings-on-Hudson,total,114
2020-05-06,Hastings-on-Hudson,active,5
2020-05-06,Hastings-on-Hudson,new,0
2020-05-06,Irvington,total,74
2020-05-06,Irvington,active,10
2020-05-06,Irvington,new,0
2020-05-06,Larchmont,total,62
2020-05-06,Larchmont,active,3
2020-05-06,Larchmont,new,0
2020-05-06,Lewisboro,total,94
2020-05-06,Lewisboro,active,18
2020-05-06,Lewisboro,new,7
2020-05-06,Mamaroneck Town,total,155
2020-05-06,Mamaroneck Town,active,13
2020-05-06,Mamaroneck Town,new,0
2020-05-06,Mamaroneck Village,total,349
2020-05-06,Mamaroneck Village,active,59
2020-05-06,Mamaroneck Village,new,2
2020-05-06,Mount Kisco,total,229
2020-05-06,Mount Kisco,active,39
2020-05-06,Mount Kisco,new,3
2020-05-06,Mount Pleasant,total,539
2020-05-06,Mount Pleasant,active,51
2020-05-06,Mount Pleasant,new,1
2020-05-06,Mount Vernon,total,2454
2020-05-06,Mount Vernon,active,324
2020-05-06,Mount Vernon,new,23
2020-05-06,New Castle,total,165
2020-05-06,New Castle,active,21
2020-05-06,New Castle,new,0
2020-05-06,New Rochelle,total,2662
2020-05-06,New Rochelle,active,358
2020-05-06,New Rochelle,new,19
2020-05-06,North Castle,total,178
2020-05-06,North Castle,active,28
2020-05-06,North Castle,new,1
2020-05-06,North Salem,total,114
2020-05-06,North Salem,active,34
2020-05-06,North Salem,new,1
2020-05-06,Ossining Town,total,139
2020-05-06,Ossining Town,active,17
2020-05-06,Ossining Town,new,0
2020-05-06,Ossining Village,total,952
2020-05-06,Ossining Village,active,146
2020-05-06,Ossining Village,new,15
2020-05-06,Peekskill,total,756
2020-05-06,Peekskill,active,170
2020-05-06,Peekskill,new,17
2020-05-06,Pelham,total,162
2020-05-06,Pelham,active,13
2020-05-06,Pelham,new,2
2020-05-06,Pelham Manor,total,98
2020-05-06,Pelham Manor,active,3
2020-05-06,Pelham Manor,new,0
2020-05-06,Pleasantville,total,104
2020-05-06,Pleasantville,active,8
2020-05-06,Pleasantville,new,0
2020-05-06,Port Chester,total,1053
2020-05-06,Port Chester,active,198
2020-05-06,Port Chester,new,21
2020-05-06,Pound Ridge,total,24
2020-05-06,Pound Ridge,active,1
2020-05-06,Pound Ridge,new,0
2020-05-06,Rye Brook,total,170
2020-05-06,Rye Brook,active,17
2020-05-06,Rye Brook,new,0
2020-05-06,Rye City,total,176
2020-05-06,Rye City,active,11
2020-05-06,Rye City,new,0
2020-05-06,Scarsdale,total,356
2020-05-06,Scarsdale,active,15
2020-05-06,Scarsdale,new,1
2020-05-06,Sleepy Hollow,total,334
2020-05-06,Sleepy Hollow,active,50
2020-05-06,Sleepy Hollow,new,0
2020-05-06,Somers,total,207
2020-05-06,Somers,active,44
2020-05-06,Somers,new,5
2020-05-06,Tarrytown,total,253
2020-05-06,Tarrytown,active,44
2020-05-06,Tarrytown,new,3
2020-05-06,Tuckahoe,total,122
2020-05-06,Tuckahoe,active,11
2020-05-06,Tuckahoe,new,0
2020-05-06,White Plains,total,1573
2020-05-06,White Plains,active,231
2020-05-06,White Plains,new,12
2020-05-06,Yonkers,total,6220
2020-05-06,Yonkers,active,882
2020-05-06,Yonkers,new,36
2020-05-06,Yorktown,total,544
2020-05-06,Yorktown,active,57
2020-05-06,Yorktown,new,2
2020-05-06,Totals,total,24032
2020-05-06,Totals,active,3399
2020-05-06,Totals,new,190
2020-05-07,Ardsley,total,83
2020-05-07,Ardsley,active,3
2020-05-07,Ardsley,new,2
2020-05-07,Bedford,total,218
2020-05-07,Bedford,active,24
2020-05-07,Bedford,new,5
2020-05-07,Briarcliff Manor,total,85
2020-05-07,Briarcliff Manor,active,11
2020-05-07,Briarcliff Manor,new,2
2020-05-07,Bronxville,total,62
2020-05-07,Bronxville,active,4
2020-05-07,Bronxville,new,0
2020-05-07,Buchanan,total,33
2020-05-07,Buchanan,active,4
2020-05-07,Buchanan,new,1
2020-05-07,Cortlandt,total,698
2020-05-07,Cortlandt,active,154
2020-05-07,Cortlandt,new,13
2020-05-07,Croton-on-Hudson,total,150
2020-05-07,Croton-on-Hudson,active,16
2020-05-07,Croton-on-Hudson,new,4
2020-05-07,Dobbs Ferry,total,257
2020-05-07,Dobbs Ferry,active,29
2020-05-07,Dobbs Ferry,new,5
2020-05-07,Eastchester,total,421
2020-05-07,Eastchester,active,37
2020-05-07,Eastchester,new,11
2020-05-07,Elmsford,total,186
2020-05-07,Elmsford,active,25
2020-05-07,Elmsford,new,6
2020-05-07,Greenburgh,total,1047
2020-05-07,Greenburgh,active,111
2020-05-07,Greenburgh,new,26
2020-05-07,Harrison,total,359
2020-05-07,Harrison,active,36
2020-05-07,Harrison,new,5
2020-05-07,Hastings-on-Hudson,total,114
2020-05-07,Hastings-on-Hudson,active,5
2020-05-07,Hastings-on-Hudson,new,3
2020-05-07,Irvington,total,76
2020-05-07,Irvington,active,8
2020-05-07,Irvington,new,2
2020-05-07,Larchmont,total,62
2020-05-07,Larchmont,active,3
2020-05-07,Larchmont,new,2
2020-05-07,Lewisboro,total,93
2020-05-07,Lewisboro,active,18
2020-05-07,Lewisboro,new,0
2020-05-07,Mamaroneck Town,total,160
2020-05-07,Mamaroneck Town,active,13
2020-05-07,Mamaroneck Town,new,6
2020-05-07,Mamaroneck Village,total,354
2020-05-07,Mamaroneck Village,active,50
2020-05-07,Mamaroneck Village,new,13
2020-05-07,Mount Kisco,total,236
2020-05-07,Mount Kisco,active,40
2020-05-07,Mount Kisco,new,7
2020-05-07,Mount Pleasant,total,527
2020-05-07,Mount Pleasant,active,44
2020-05-07,Mount Pleasant,new,6
2020-05-07,Mount Vernon,total,2478
2020-05-07,Mount Vernon,active,270
2020-05-07,Mount Vernon,new,62
2020-05-07,New Castle,total,165
2020-05-07,New Castle,active,15
2020-05-07,New Castle,new,3
2020-05-07,New Rochelle,total,2686
2020-05-07,New Rochelle,active,290
2020-05-07,New Rochelle,new,86
2020-05-07,North Castle,total,183
2020-05-07,North Castle,active,27
2020-05-07,North Castle,new,5
2020-05-07,North Salem,total,106
2020-05-07,North Salem,active,30
2020-05-07,North Salem,new,7
2020-05-07,Ossining Town,total,140
2020-05-07,Ossining Town,active,13
2020-05-07,Ossining Town,new,5
2020-05-07,Ossining Village,total,949
2020-05-07,Ossining Village,active,129
2020-05-07,Ossining Village,new,17
2020-05-07,Peekskill,total,768
2020-05-07,Peekskill,active,166
2020-05-07,Peekskill,new,32
2020-05-07,Pelham,total,158
2020-05-07,Pelham,active,8
2020-05-07,Pelham,new,4
2020-05-07,Pelham Manor,total,101
2020-05-07,Pelham Manor,active,1
2020-05-07,Pelham Manor,new,9
2020-05-07,Pleasantville,total,108
2020-05-07,Pleasantville,active,8
2020-05-07,Pleasantville,new,6
2020-05-07,Port Chester,total,1060
2020-05-07,Port Chester,active,185
2020-05-07,Port Chester,new,33
2020-05-07,Pound Ridge,total,25
2020-05-07,Pound Ridge,active,1
2020-05-07,Pound Ridge,new,1
2020-05-07,Rye Brook,total,163
2020-05-07,Rye Brook,active,12
2020-05-07,Rye Brook,new,2
2020-05-07,Rye City,total,178
2020-05-07,Rye City,active,10
2020-05-07,Rye City,new,4
2020-05-07,Scarsdale,total,345
2020-05-07,Scarsdale,active,9
2020-05-07,Scarsdale,new,7
2020-05-07,Sleepy Hollow,total,338
2020-05-07,Sleepy Hollow,active,44
2020-05-07,Sleepy Hollow,new,10
2020-05-07,Somers,total,209
2020-05-07,Somers,active,41
2020-05-07,Somers,new,6
2020-05-07,Tarrytown,total,261
2020-05-07,Tarrytown,active,38
2020-05-07,Tarrytown,new,12
2020-05-07,Tuckahoe,total,125
2020-05-07,Tuckahoe,active,8
2020-05-07,Tuckahoe,new,5
2020-05-07,White Plains,total,1609
2020-05-07,White Plains,active,219
2020-05-07,White Plains,new,60
2020-05-07,Yonkers,total,6370
2020-05-07,Yonkers,active,797
2020-05-07,Yonkers,new,253
2020-05-07,Yorktown,total,547
2020-05-07,Yorktown,active,41
2020-05-07,Yorktown,new,12
2020-05-07,Totals,total,24293
2020-05-07,Totals,active,2997
2020-05-07,Totals,new,760
2020-05-11,Ardsley,total,88
2020-05-11,Ardsley,active,5
2020-05-11,Ardsley,new,0
2020-05-11,Bedford,total,224
2020-05-11,Bedford,active,23
2020-05-11,Bedford,new,1
2020-05-11,Briarcliff Manor,total,85
2020-05-11,Briarcliff Manor,active,8
2020-05-11,Briarcliff Manor,new,0
2020-05-11,Bronxville,total,62
2020-05-11,Bronxville,active,4
2020-05-11,Bronxville,new,0
2020-05-11,Buchanan,total,34
2020-05-11,Buchanan,active,4
2020-05-11,Buchanan,new,0
2020-05-11,Cortlandt,total,717
2020-05-11,Cortlandt,active,133
2020-05-11,Cortlandt,new,5
2020-05-11,Croton-on-Hudson,total,150
2020-05-11,Croton-on-Hudson,active,7
2020-05-11,Croton-on-Hudson,new,0
2020-05-11,Dobbs Ferry,total,292
2020-05-11,Dobbs Ferry,active,60
2020-05-11,Dobbs Ferry,new,0
2020-05-11,Eastchester,total,431
2020-05-11,Eastchester,active,34
2020-05-11,Eastchester,new,1
2020-05-11,Elmsford,total,195
2020-05-11,Elmsford,active,28
2020-05-11,Elmsford,new,2
2020-05-11,Greenburgh,total,1067
2020-05-11,Greenburgh,active,94
2020-05-11,Greenburgh,new,3
2020-05-11,Harrison,total,371
2020-05-11,Harrison,active,31
2020-05-11,Harrison,new,2
2020-05-11,Hastings-on-Hudson,total,110
2020-05-11,Hastings-on-Hudson,active,3
2020-05-11,Hastings-on-Hudson,new,0
2020-05-11,Irvington,total,77
2020-05-11,Irvington,active,7
2020-05-11,Irvington,new,0
2020-05-11,Larchmont,total,62
2020-05-11,Larchmont,active,2
2020-05-11,Larchmont,new,NA
2020-05-11,Lewisboro,total,93
2020-05-11,Lewisboro,active,19
2020-05-11,Lewisboro,new,1
2020-05-11,Mamaroneck Town,total,164
2020-05-11,Mamaroneck Town,active,12
2020-05-11,Mamaroneck Town,new,0
2020-05-11,Mamaroneck Village,total,362
2020-05-11,Mamaroneck Village,active,44
2020-05-11,Mamaroneck Village,new,0
2020-05-11,Mount Kisco,total,251
2020-05-11,Mount Kisco,active,41
2020-05-11,Mount Kisco,new,0
2020-05-11,Mount Pleasant,total,536
2020-05-11,Mount Pleasant,active,34
2020-05-11,Mount Pleasant,new,0
2020-05-11,Mount Vernon,total,2527
2020-05-11,Mount Vernon,active,228
2020-05-11,Mount Vernon,new,6
2020-05-11,New Castle,total,167
2020-05-11,New Castle,active,8
2020-05-11,New Castle,new,1
2020-05-11,New Rochelle,total,2745
2020-05-11,New Rochelle,active,233
2020-05-11,New Rochelle,new,6
2020-05-11,North Castle,total,185
2020-05-11,North Castle,active,15
2020-05-11,North Castle,new,0
2020-05-11,North Salem,total,112
2020-05-11,North Salem,active,27
2020-05-11,North Salem,new,0
2020-05-11,Ossining Town,total,143
2020-05-11,Ossining Town,active,9
2020-05-11,Ossining Town,new,2
2020-05-11,Ossining Village,total,975
2020-05-11,Ossining Village,active,115
2020-05-11,Ossining Village,new,2
2020-05-11,Peekskill,total,804
2020-05-11,Peekskill,active,163
2020-05-11,Peekskill,new,4
2020-05-11,Pelham,total,162
2020-05-11,Pelham,active,9
2020-05-11,Pelham,new,0
2020-05-11,Pelham Manor,total,102
2020-05-11,Pelham Manor,active,2
2020-05-11,Pelham Manor,new,NA
2020-05-11,Pleasantville,total,108
2020-05-11,Pleasantville,active,6
2020-05-11,Pleasantville,new,0
2020-05-11,Port Chester,total,1091
2020-05-11,Port Chester,active,165
2020-05-11,Port Chester,new,3
2020-05-11,Pound Ridge,total,25
2020-05-11,Pound Ridge,active,1
2020-05-11,Pound Ridge,new,0
2020-05-11,Rye Brook,total,169
2020-05-11,Rye Brook,active,14
2020-05-11,Rye Brook,new,4
2020-05-11,Rye City,total,184
2020-05-11,Rye City,active,12
2020-05-11,Rye City,new,3
2020-05-11,Scarsdale,total,345
2020-05-11,Scarsdale,active,7
2020-05-11,Scarsdale,new,1
2020-05-11,Sleepy Hollow,total,346
2020-05-11,Sleepy Hollow,active,34
2020-05-11,Sleepy Hollow,new,1
2020-05-11,Somers,total,220
2020-05-11,Somers,active,43
2020-05-11,Somers,new,1
2020-05-11,Tarrytown,total,267
2020-05-11,Tarrytown,active,30
2020-05-11,Tarrytown,new,0
2020-05-11,Tuckahoe,total,127
2020-05-11,Tuckahoe,active,7
2020-05-11,Tuckahoe,new,1
2020-05-11,White Plains,total,1659
2020-05-11,White Plains,active,204
2020-05-11,White Plains,new,8
2020-05-11,Yonkers,total,6484
2020-05-11,Yonkers,active,622
2020-05-11,Yonkers,new,16
2020-05-11,Yorktown,total,560
2020-05-11,Yorktown,active,34
2020-05-11,Yorktown,new,2
2020-05-11,Totals,total,24878
2020-05-11,Totals,active,2581
2020-05-11,Totals,new,76
2020-05-12,Ardsley,total,88
2020-05-12,Ardsley,active,5
2020-05-12,Ardsley,new,0
2020-05-12,Bedford,total,226
2020-05-12,Bedford,active,23
2020-05-12,Bedford,new,2
2020-05-12,Briarcliff Manor,total,85
2020-05-12,Briarcliff Manor,active,8
2020-05-12,Briarcliff Manor,new,0
2020-05-12,Bronxville,total,62
2020-05-12,Bronxville,active,2
2020-05-12,Bronxville,new,0
2020-05-12,Buchanan,total,34
2020-05-12,Buchanan,active,2
2020-05-12,Buchanan,new,0
2020-05-12,Cortlandt,total,725
2020-05-12,Cortlandt,active,109
2020-05-12,Cortlandt,new,8
2020-05-12,Croton-on-Hudson,total,152
2020-05-12,Croton-on-Hudson,active,7
2020-05-12,Croton-on-Hudson,new,2
2020-05-12,Dobbs Ferry,total,293
2020-05-12,Dobbs Ferry,active,56
2020-05-12,Dobbs Ferry,new,1
2020-05-12,Eastchester,total,432
2020-05-12,Eastchester,active,30
2020-05-12,Eastchester,new,1
2020-05-12,Elmsford,total,191
2020-05-12,Elmsford,active,36
2020-05-12,Elmsford,new,0
2020-05-12,Greenburgh,total,1070
2020-05-12,Greenburgh,active,84
2020-05-12,Greenburgh,new,3
2020-05-12,Harrison,total,373
2020-05-12,Harrison,active,32
2020-05-12,Harrison,new,2
2020-05-12,Hastings-on-Hudson,total,110
2020-05-12,Hastings-on-Hudson,active,3
2020-05-12,Hastings-on-Hudson,new,0
2020-05-12,Irvington,total,77
2020-05-12,Irvington,active,7
2020-05-12,Irvington,new,0
2020-05-12,Larchmont,total,64
2020-05-12,Larchmont,active,4
2020-05-12,Larchmont,new,2
2020-05-12,Lewisboro,total,93
2020-05-12,Lewisboro,active,16
2020-05-12,Lewisboro,new,0
2020-05-12,Mamaroneck Town,total,164
2020-05-12,Mamaroneck Town,active,11
2020-05-12,Mamaroneck Town,new,0
2020-05-12,Mamaroneck Village,total,365
2020-05-12,Mamaroneck Village,active,42
2020-05-12,Mamaroneck Village,new,3
2020-05-12,Mount Kisco,total,251
2020-05-12,Mount Kisco,active,40
2020-05-12,Mount Kisco,new,0
2020-05-12,Mount Pleasant,total,536
2020-05-12,Mount Pleasant,active,29
2020-05-12,Mount Pleasant,new,0
2020-05-12,Mount Vernon,total,2545
2020-05-12,Mount Vernon,active,223
2020-05-12,Mount Vernon,new,18
2020-05-12,New Castle,total,167
2020-05-12,New Castle,active,8
2020-05-12,New Castle,new,0
2020-05-12,New Rochelle,total,2760
2020-05-12,New Rochelle,active,221
2020-05-12,New Rochelle,new,15
2020-05-12,North Castle,total,187
2020-05-12,North Castle,active,15
2020-05-12,North Castle,new,2
2020-05-12,North Salem,total,115
2020-05-12,North Salem,active,26
2020-05-12,North Salem,new,3
2020-05-12,Ossining Town,total,144
2020-05-12,Ossining Town,active,9
2020-05-12,Ossining Town,new,NA
2020-05-12,Ossining Village,total,981
2020-05-12,Ossining Village,active,108
2020-05-12,Ossining Village,new,6
2020-05-12,Peekskill,total,812
2020-05-12,Peekskill,active,149
2020-05-12,Peekskill,new,8
2020-05-12,Pelham,total,162
2020-05-12,Pelham,active,9
2020-05-12,Pelham,new,0
2020-05-12,Pelham Manor,total,102
2020-05-12,Pelham Manor,active,1
2020-05-12,Pelham Manor,new,0
2020-05-12,Pleasantville,total,108
2020-05-12,Pleasantville,active,6
2020-05-12,Pleasantville,new,0
2020-05-12,Port Chester,total,1099
2020-05-12,Port Chester,active,164
2020-05-12,Port Chester,new,8
2020-05-12,Pound Ridge,total,25
2020-05-12,Pound Ridge,active,1
2020-05-12,Pound Ridge,new,0
2020-05-12,Rye Brook,total,171
2020-05-12,Rye Brook,active,16
2020-05-12,Rye Brook,new,2
2020-05-12,Rye City,total,185
2020-05-12,Rye City,active,11
2020-05-12,Rye City,new,1
2020-05-12,Scarsdale,total,345
2020-05-12,Scarsdale,active,6
2020-05-12,Scarsdale,new,0
2020-05-12,Sleepy Hollow,total,350
2020-05-12,Sleepy Hollow,active,34
2020-05-12,Sleepy Hollow,new,4
2020-05-12,Somers,total,224
2020-05-12,Somers,active,41
2020-05-12,Somers,new,4
2020-05-12,Tarrytown,total,268
2020-05-12,Tarrytown,active,24
2020-05-12,Tarrytown,new,1
2020-05-12,Tuckahoe,total,127
2020-05-12,Tuckahoe,active,7
2020-05-12,Tuckahoe,new,0
2020-05-12,White Plains,total,1667
2020-05-12,White Plains,active,183
2020-05-12,White Plains,new,8
2020-05-12,Yonkers,total,6522
2020-05-12,Yonkers,active,570
2020-05-12,Yonkers,new,38
2020-05-12,Yorktown,total,564
2020-05-12,Yorktown,active,33
2020-05-12,Yorktown,new,4
2020-05-12,Totals,total,25021
2020-05-12,Totals,active,2411
2020-05-12,Totals,new,147
2020-05-13,Ardsley,total,89
2020-05-13,Ardsley,active,5
2020-05-13,Ardsley,new,1
2020-05-13,Bedford,total,229
2020-05-13,Bedford,active,24
2020-05-13,Bedford,new,3
2020-05-13,Briarcliff Manor,total,88
2020-05-13,Briarcliff Manor,active,10
2020-05-13,Briarcliff Manor,new,3
2020-05-13,Bronxville,total,62
2020-05-13,Bronxville,active,2
2020-05-13,Bronxville,new,0
2020-05-13,Buchanan,total,34
2020-05-13,Buchanan,active,2
2020-05-13,Buchanan,new,0
2020-05-13,Cortlandt,total,736
2020-05-13,Cortlandt,active,105
2020-05-13,Cortlandt,new,11
2020-05-13,Croton-on-Hudson,total,156
2020-05-13,Croton-on-Hudson,active,9
2020-05-13,Croton-on-Hudson,new,4
2020-05-13,Dobbs Ferry,total,293
2020-05-13,Dobbs Ferry,active,51
2020-05-13,Dobbs Ferry,new,0
2020-05-13,Eastchester,total,434
2020-05-13,Eastchester,active,30
2020-05-13,Eastchester,new,2
2020-05-13,Elmsford,total,189
2020-05-13,Elmsford,active,29
2020-05-13,Elmsford,new,0
2020-05-13,Greenburgh,total,1072
2020-05-13,Greenburgh,active,75
2020-05-13,Greenburgh,new,2
2020-05-13,Harrison,total,376
2020-05-13,Harrison,active,28
2020-05-13,Harrison,new,3
2020-05-13,Hastings-on-Hudson,total,110
2020-05-13,Hastings-on-Hudson,active,2
2020-05-13,Hastings-on-Hudson,new,0
2020-05-13,Irvington,total,77
2020-05-13,Irvington,active,5
2020-05-13,Irvington,new,0
2020-05-13,Larchmont,total,64
2020-05-13,Larchmont,active,4
2020-05-13,Larchmont,new,0
2020-05-13,Lewisboro,total,93
2020-05-13,Lewisboro,active,12
2020-05-13,Lewisboro,new,0
2020-05-13,Mamaroneck Town,total,165
2020-05-13,Mamaroneck Town,active,10
2020-05-13,Mamaroneck Town,new,1
2020-05-13,Mamaroneck Village,total,369
2020-05-13,Mamaroneck Village,active,42
2020-05-13,Mamaroneck Village,new,4
2020-05-13,Mount Kisco,total,252
2020-05-13,Mount Kisco,active,38
2020-05-13,Mount Kisco,new,1
2020-05-13,Mount Pleasant,total,541
2020-05-13,Mount Pleasant,active,27
2020-05-13,Mount Pleasant,new,5
2020-05-13,Mount Vernon,total,2558
2020-05-13,Mount Vernon,active,209
2020-05-13,Mount Vernon,new,13
2020-05-13,New Castle,total,167
2020-05-13,New Castle,active,7
2020-05-13,New Castle,new,0
2020-05-13,New Rochelle,total,2785
2020-05-13,New Rochelle,active,218
2020-05-13,New Rochelle,new,25
2020-05-13,North Castle,total,188
2020-05-13,North Castle,active,14
2020-05-13,North Castle,new,1
2020-05-13,North Salem,total,115
2020-05-13,North Salem,active,23
2020-05-13,North Salem,new,0
2020-05-13,Ossining Town,total,146
2020-05-13,Ossining Town,active,9
2020-05-13,Ossining Town,new,2
2020-05-13,Ossining Village,total,984
2020-05-13,Ossining Village,active,98
2020-05-13,Ossining Village,new,3
2020-05-13,Peekskill,total,825
2020-05-13,Peekskill,active,141
2020-05-13,Peekskill,new,13
2020-05-13,Pelham,total,162
2020-05-13,Pelham,active,9
2020-05-13,Pelham,new,0
2020-05-13,Pelham Manor,total,102
2020-05-13,Pelham Manor,active,1
2020-05-13,Pelham Manor,new,0
2020-05-13,Pleasantville,total,109
2020-05-13,Pleasantville,active,7
2020-05-13,Pleasantville,new,1
2020-05-13,Port Chester,total,1113
2020-05-13,Port Chester,active,151
2020-05-13,Port Chester,new,14
2020-05-13,Pound Ridge,total,26
2020-05-13,Pound Ridge,active,2
2020-05-13,Pound Ridge,new,1
2020-05-13,Rye Brook,total,171
2020-05-13,Rye Brook,active,5
2020-05-13,Rye Brook,new,0
2020-05-13,Rye City,total,185
2020-05-13,Rye City,active,11
2020-05-13,Rye City,new,0
2020-05-13,Scarsdale,total,347
2020-05-13,Scarsdale,active,5
2020-05-13,Scarsdale,new,2
