date,municipality,total_cases,active_cases,new_cases
3/25/2021,Peekskill,3644,100,12
3/25/2021,Pelham,705,36,1
3/25/2021,Pelham Manor,553,33,4
3/25/2021,Pleasantville,634,25,3
3/25/2021,Port Chester,4500,191,13
3/25/2021,Pound Ridge,230,16,2
3/25/2021,Rye Brook,910,37,2
3/25/2021,Rye City,1279,103,6
3/25/2021,Scarsdale,1068,39,4
3/25/2021,Sleepy Hollow,1671,50,2
3/25/2021,Somers,1838,103,13
3/25/2021,Tarrytown,1430,85,7
3/25/2021,Tuckahoe,641,31,0
3/25/2021,White Plains,6782,290,23
3/25/2021,Yonkers,26534,1364,126
3/25/2021,Yorktown,3960,181,8
3/28/2021,Ardsley,391,11,3
3/28/2021,Bedford,1499,67,14
3/28/2021,Briarcliff Manor,598,49,18
3/28/2021,Bronxville,480,23,7
3/28/2021,Buchanan,255,16,0
3/28/2021,Cortlandt,3407,178,38
3/28/2021,Croton-on-Hudson,722,21,12
3/28/2021,Dobbs Ferry,1188,74,19
3/28/2021,Eastchester,2116,92,19
3/28/2021,Elmsford,696,29,8
3/28/2021,Greenburgh,4370,213,45
3/28/2021,Harrison,2546,177,32
3/28/2021,Hastings-on-Hudson,583,33,5
3/28/2021,Irvington,430,25,6
3/28/2021,Larchmont,470,40,12
3/28/2021,Lewisboro,768,46,10
3/28/2021,Mamaroneck Town,878,59,18
3/28/2021,Mamaroneck Village,2234,100,14
3/28/2021,Mount Kisco,1339,32,14
3/28/2021,Mount Pleasant,2632,151,42
3/28/2021,Mount Vernon,8354,475,126
3/28/2021,New Castle,1052,45,8
3/28/2021,New Rochelle,10697,515,140
3/28/2021,North Castle,1122,70,16
3/28/2021,North Salem,570,38,15
3/28/2021,Ossining Town,548,17,2
3/28/2021,Ossining Village,3832,124,34
3/28/2021,Peekskill,3672,109,29
3/28/2021,Pelham,710,36,6
3/28/2021,Pelham Manor,558,32,5
3/28/2021,Pleasantville,642,24,8
3/28/2021,Port Chester,4553,213,63
3/28/2021,Pound Ridge,232,16,2
3/28/2021,Rye Brook,923,41,14
3/28/2021,Rye City,1301,107,22
3/28/2021,Scarsdale,1075,38,9
3/28/2021,Sleepy Hollow,1677,42,7
3/28/2021,Somers,1874,127,37
3/28/2021,Tarrytown,1441,72,12
3/28/2021,Tuckahoe,647,32,6
3/28/2021,White Plains,6846,292,68
3/28/2021,Yonkers,26837,1421,327
3/28/2021,Yorktown,4007,196,47
3/29/2021,Ardsley,391,9,0
3/29/2021,Bedford,1505,67,6
3/29/2021,Briarcliff Manor,611,59,13
3/29/2021,Bronxville,484,25,4
3/29/2021,Buchanan,255,16,0
3/29/2021,Cortlandt,3420,171,13
3/29/2021,Croton-on-Hudson,725,24,3
3/29/2021,Dobbs Ferry,1196,81,8
3/29/2021,Eastchester,2124,92,8
3/29/2021,Elmsford,698,30,2
3/29/2021,Greenburgh,4392,219,22
3/29/2021,Harrison,2558,171,12
3/29/2021,Hastings-on-Hudson,583,32,0
3/29/2021,Irvington,431,23,1
3/29/2021,Larchmont,478,46,8
3/29/2021,Lewisboro,771,45,3
3/29/2021,Mamaroneck Town,886,60,8
3/29/2021,Mamaroneck Village,2241,92,7
3/29/2021,Mount Kisco,1344,37,5
3/29/2021,Mount Pleasant,2640,152,8
3/29/2021,Mount Vernon,8378,456,24
3/29/2021,New Castle,1054,44,2
3/29/2021,New Rochelle,10737,533,40
3/29/2021,North Castle,1127,72,5
3/29/2021,North Salem,572,37,2
3/29/2021,Ossining Town,551,16,3
3/29/2021,Ossining Village,3851,137,19
3/29/2021,Peekskill,3678,111,6
3/29/2021,Pelham,710,35,0
3/29/2021,Pelham Manor,559,33,1
3/29/2021,Pleasantville,648,29,6
3/29/2021,Port Chester,4568,218,15
3/29/2021,Pound Ridge,233,16,1
3/29/2021,Rye Brook,927,41,4
3/29/2021,Rye City,1306,102,5
3/29/2021,Scarsdale,1080,40,5
3/29/2021,Sleepy Hollow,1679,39,2
3/29/2021,Somers,1889,134,15
3/29/2021,Tarrytown,1442,70,1
3/29/2021,Tuckahoe,648,31,1
3/29/2021,White Plains,6875,309,29
3/29/2021,Yonkers,26900,1381,63
3/29/2021,Yorktown,4027,201,20
3/30/2021,Ardsley,391,8,0
3/30/2021,Bedford,1510,63,5
3/30/2021,Briarcliff Manor,618,63,7
3/30/2021,Bronxville,486,24,2
3/30/2021,Buchanan,255,16,0
3/30/2021,Cortlandt,3431,163,11
3/30/2021,Croton-on-Hudson,727,26,2
3/30/2021,Dobbs Ferry,1202,84,6
3/30/2021,Eastchester,2138,97,14
3/30/2021,Elmsford,699,30,1
3/30/2021,Greenburgh,4413,220,21
3/30/2021,Harrison,2579,180,21
3/30/2021,Hastings-on-Hudson,586,33,3
3/30/2021,Irvington,434,21,3
3/30/2021,Larchmont,481,48,3
3/30/2021,Lewisboro,773,43,2
3/30/2021,Mamaroneck Town,889,60,3
3/30/2021,Mamaroneck Village,2249,94,8
3/30/2021,Mount Kisco,1352,41,8
3/30/2021,Mount Pleasant,2656,157,16
3/30/2021,Mount Vernon,8413,458,35
3/30/2021,New Castle,1058,38,4
3/30/2021,New Rochelle,10778,543,41
3/30/2021,North Castle,1131,71,4
3/30/2021,North Salem,574,36,2
3/30/2021,Ossining Town,553,16,2
3/30/2021,Ossining Village,3859,135,8
3/30/2021,Peekskill,3683,106,5
3/30/2021,Pelham,711,34,1
3/30/2021,Pelham Manor,561,33,2
3/30/2021,Pleasantville,649,30,1
3/30/2021,Port Chester,4582,221,14
3/30/2021,Pound Ridge,234,16,1
3/30/2021,Rye Brook,927,36,0
3/30/2021,Rye City,1317,102,11
3/30/2021,Scarsdale,1081,37,1
3/30/2021,Sleepy Hollow,1682,39,3
3/30/2021,Somers,1895,134,6
3/30/2021,Tarrytown,1453,74,11
3/30/2021,Tuckahoe,649,32,1
3/30/2021,White Plains,6910,325,35
3/30/2021,Yonkers,27013,1402,113
3/30/2021,Yorktown,4037,192,10
3/31/2021,Ardsley,393,8,2
3/31/2021,Bedford,1518,67,8
3/31/2021,Briarcliff Manor,619,63,1
3/31/2021,Bronxville,487,25,1
3/31/2021,Buchanan,258,18,3
3/31/2021,Cortlandt,3443,164,12
3/31/2021,Croton-on-Hudson,733,32,6
3/31/2021,Dobbs Ferry,1203,74,1
3/31/2021,Eastchester,2147,98,9
3/31/2021,Elmsford,701,28,2
3/31/2021,Greenburgh,4426,216,13
3/31/2021,Harrison,2589,169,10
3/31/2021,Hastings-on-Hudson,589,33,3
3/31/2021,Irvington,436,21,2
3/31/2021,Larchmont,487,53,6
3/31/2021,Lewisboro,774,41,1
3/31/2021,Mamaroneck Town,894,63,5
3/31/2021,Mamaroneck Village,2266,99,17
3/31/2021,Mount Kisco,1354,43,2
3/31/2021,Mount Pleasant,2665,157,9
3/31/2021,Mount Vernon,8450,469,37
3/31/2021,New Castle,1063,43,5
3/31/2021,New Rochelle,10812,542,34
3/31/2021,North Castle,1132,68,1
3/31/2021,North Salem,575,37,1
3/31/2021,Ossining Town,554,17,1
3/31/2021,Ossining Village,3867,133,8
3/31/2021,Peekskill,3695,112,12
3/31/2021,Pelham,713,34,2
3/31/2021,Pelham Manor,564,31,3
3/31/2021,Pleasantville,651,31,2
3/31/2021,Port Chester,4597,220,15
3/31/2021,Pound Ridge,236,16,2
3/31/2021,Rye Brook,929,35,2
3/31/2021,Rye City,1326,101,9
3/31/2021,Scarsdale,1087,39,6
3/31/2021,Sleepy Hollow,1685,39,3
3/31/2021,Somers,1905,132,10
3/31/2021,Tarrytown,1458,72,5
3/31/2021,Tuckahoe,656,39,7
3/31/2021,White Plains,6935,323,25
3/31/2021,Yonkers,27126,1408,113
3/31/2021,Yorktown,4053,192,16
4/1/2021,Ardsley,398,12,5
4/1/2021,Bedford,1518,61,0
4/1/2021,Briarcliff Manor,622,60,3
4/1/2021,Bronxville,488,25,1
4/1/2021,Buchanan,258,15,0
4/1/2021,Cortlandt,3455,163,12
4/1/2021,Croton-on-Hudson,735,32,2
4/1/2021,Dobbs Ferry,1209,73,6
4/1/2021,Eastchester,2152,98,5
4/1/2021,Elmsford,702,27,1
4/1/2021,Greenburgh,4450,228,24
4/1/2021,Harrison,2601,170,12
4/1/2021,Hastings-on-Hudson,590,28,1
4/1/2021,Irvington,437,21,1
4/1/2021,Larchmont,491,56,4
4/1/2021,Lewisboro,776,39,2
4/1/2021,Mamaroneck Town,897,64,3
4/1/2021,Mamaroneck Village,2271,94,5
4/1/2021,Mount Kisco,1360,47,6
4/1/2021,Mount Pleasant,2678,163,13
4/1/2021,Mount Vernon,8477,471,27
4/1/2021,New Castle,1066,43,3
4/1/2021,New Rochelle,10842,529,30
4/1/2021,North Castle,1136,66,4
4/1/2021,North Salem,580,41,5
4/1/2021,Ossining Town,557,18,3
4/1/2021,Ossining Village,3872,131,5
4/1/2021,Peekskill,3706,115,11
4/1/2021,Pelham,713,27,0
4/1/2021,Pelham Manor,564,27,0
4/1/2021,Pleasantville,655,34,4
4/1/2021,Port Chester,4613,225,16
4/1/2021,Pound Ridge,240,19,4
4/1/2021,Rye Brook,930,32,1
4/1/2021,Rye City,1332,98,6
4/1/2021,Scarsdale,1090,39,3
4/1/2021,Sleepy Hollow,1687,34,2
4/1/2021,Somers,1924,142,19
4/1/2021,Tarrytown,1467,77,9
4/1/2021,Tuckahoe,659,37,3
4/1/2021,White Plains,6969,338,34
4/1/2021,Yonkers,27201,1392,75
4/1/2021,Yorktown,4062,185,9
4/4/2021,Ardsley,401,14,3
4/4/2021,Bedford,1534,75,17
4/4/2021,Briarcliff Manor,635,67,13
4/4/2021,Bronxville,489,23,2
4/4/2021,Buchanan,260,8,2
4/4/2021,Cortlandt,3470,150,19
4/4/2021,Croton-on-Hudson,743,37,8
4/4/2021,Dobbs Ferry,1227,74,18
4/4/2021,Eastchester,2159,87,8
4/4/2021,Elmsford,705,23,3
4/4/2021,Greenburgh,4481,212,34
4/4/2021,Harrison,2649,183,48
4/4/2021,Hastings-on-Hudson,592,26,3
4/4/2021,Irvington,443,24,7
4/4/2021,Larchmont,494,52,4
4/4/2021,Lewisboro,780,33,5
4/4/2021,Mamaroneck Town,907,61,11
4/4/2021,Mamaroneck Village,2298,106,27
4/4/2021,Mount Kisco,1373,59,15
4/4/2021,Mount Pleasant,2699,149,26
4/4/2021,Mount Vernon,8543,438,72
4/4/2021,New Castle,1074,41,8
4/4/2021,New Rochelle,10940,520,105
4/4/2021,North Castle,1153,70,17
4/4/2021,North Salem,585,40,5
4/4/2021,Ossining Town,561,20,4
4/4/2021,Ossining Village,3897,132,25
4/4/2021,Peekskill,3729,122,23
4/4/2021,Pelham,721,26,8
4/4/2021,Pelham Manor,565,24,1
4/4/2021,Pleasantville,664,38,9
4/4/2021,Port Chester,4648,217,37
4/4/2021,Pound Ridge,245,20,6
4/4/2021,Rye Brook,947,46,17
4/4/2021,Rye City,1349,94,18
4/4/2021,Scarsdale,1099,42,9
4/4/2021,Sleepy Hollow,1696,33,9
4/4/2021,Somers,1947,149,23
4/4/2021,Tarrytown,1476,69,11
4/4/2021,Tuckahoe,669,41,10
4/4/2021,White Plains,7011,332,44
4/4/2021,Yonkers,27404,1302,212
4/4/2021,Yorktown,4100,179,39
4/5/2021,Ardsley,402,14,1
4/5/2021,Bedford,1536,66,2
4/5/2021,Briarcliff Manor,636,68,1
4/5/2021,Bronxville,490,24,1
4/5/2021,Buchanan,260,7,0
4/5/2021,Cortlandt,3477,149,6
4/5/2021,Croton-on-Hudson,743,36,1
4/5/2021,Dobbs Ferry,1230,72,3
4/5/2021,Eastchester,2169,89,10
4/5/2021,Elmsford,710,23,5
4/5/2021,Greenburgh,4498,208,17
4/5/2021,Harrison,2664,184,15
4/5/2021,Hastings-on-Hudson,593,24,1
4/5/2021,Irvington,446,26,3
4/5/2021,Larchmont,495,53,1
4/5/2021,Lewisboro,783,34,3
4/5/2021,Mamaroneck Town,912,62,5
4/5/2021,Mamaroneck Village,2303,105,5
4/5/2021,Mount Kisco,1373,56,0
4/5/2021,Mount Pleasant,2708,147,8
4/5/2021,Mount Vernon,8563,439,20
4/5/2021,New Castle,1079,43,5
4/5/2021,New Rochelle,10965,511,25
4/5/2021,North Castle,1161,70,8
4/5/2021,North Salem,586,40,1
4/5/2021,Ossining Town,561,18,0
4/5/2021,Ossining Village,3907,137,10
4/5/2021,Peekskill,3735,115,6
4/5/2021,Pelham,721,24,0
4/5/2021,Pelham Manor,565,22,0
4/5/2021,Pleasantville,666,39,3
4/5/2021,Port Chester,4661,217,13
4/5/2021,Pound Ridge,246,20,1
4/5/2021,Rye Brook,949,45,2
4/5/2021,Rye City,1353,94,4
4/5/2021,Scarsdale,1103,45,4
4/5/2021,Sleepy Hollow,1699,35,3
4/5/2021,Somers,1951,145,4
4/5/2021,Tarrytown,1480,68,4
4/5/2021,Tuckahoe,670,37,1
4/5/2021,White Plains,7044,347,33
4/5/2021,Yonkers,27466,1276,62
4/5/2021,Yorktown,4115,185,15
4/6/2021,Ardsley,406,18,4
4/6/2021,Bedford,1540,60,4
4/6/2021,Briarcliff Manor,636,68,0
4/6/2021,Bronxville,492,24,2
4/6/2021,Buchanan,262,9,2
4/6/2021,Cortlandt,3486,150,9
4/6/2021,Croton-on-Hudson,744,36,1
4/6/2021,Dobbs Ferry,1234,70,4
4/6/2021,Eastchester,2175,87,6
4/6/2021,Elmsford,711,23,1
4/6/2021,Greenburgh,4515,211,17
4/6/2021,Harrison,2667,177,3
4/6/2021,Hastings-on-Hudson,593,20,0
4/6/2021,Irvington,450,30,4
4/6/2021,Larchmont,498,50,3
4/6/2021,Lewisboro,784,27,1
4/6/2021,Mamaroneck Town,915,61,3
4/6/2021,Mamaroneck Village,2308,101,5
4/6/2021,Mount Kisco,1377,58,4
4/6/2021,Mount Pleasant,2725,153,15
4/6/2021,Mount Vernon,8584,428,21
4/6/2021,New Castle,1081,43,2
4/6/2021,New Rochelle,10982,487,17
4/6/2021,North Castle,1165,69,4
4/6/2021,North Salem,587,41,1
4/6/2021,Ossining Town,561,17,0
4/6/2021,Ossining Village,3920,144,13
4/6/2021,Peekskill,3745,114,10
4/6/2021,Pelham,721,20,0
4/6/2021,Pelham Manor,567,22,2
4/6/2021,Pleasantville,665,39,1
4/6/2021,Port Chester,4677,212,16
4/6/2021,Pound Ridge,247,20,1
4/6/2021,Rye Brook,952,47,3
4/6/2021,Rye City,1361,96,8
4/6/2021,Scarsdale,1109,48,6
4/6/2021,Sleepy Hollow,1700,34,1
4/6/2021,Somers,1961,148,10
4/6/2021,Tarrytown,1484,66,4
4/6/2021,Tuckahoe,678,41,8
4/6/2021,White Plains,7053,337,9
4/6/2021,Yonkers,27540,1242,74
4/6/2021,Yorktown,4129,191,14
4/7/2021,Ardsley,407,19,1
4/7/2021,Bedford,1546,64,6
4/7/2021,Briarcliff Manor,636,66,0
4/7/2021,Bronxville,494,24,2
4/7/2021,Buchanan,262,8,0
4/7/2021,Cortlandt,3500,145,14
4/7/2021,Croton-on-Hudson,747,38,3
4/7/2021,Dobbs Ferry,1255,89,21
4/7/2021,Eastchester,2184,92,9
4/7/2021,Elmsford,716,28,5
4/7/2021,Greenburgh,4531,215,16
4/7/2021,Harrison,2679,178,12
4/7/2021,Hastings-on-Hudson,595,20,2
4/7/2021,Irvington,452,30,2
4/7/2021,Larchmont,499,47,1
4/7/2021,Lewisboro,788,31,4
4/7/2021,Mamaroneck Town,920,63,5
4/7/2021,Mamaroneck Village,2317,107,9
4/7/2021,Mount Kisco,1378,59,1
4/7/2021,Mount Pleasant,2736,155,11
4/7/2021,Mount Vernon,8628,446,44
4/7/2021,New Castle,1088,47,7
4/7/2021,New Rochelle,11032,508,50
4/7/2021,North Castle,1167,68,2
4/7/2021,North Salem,589,39,2
4/7/2021,Ossining Town,561,17,0
4/7/2021,Ossining Village,3933,142,13
4/7/2021,Peekskill,3752,120,7
4/7/2021,Pelham,728,25,7
4/7/2021,Pelham Manor,567,18,0
4/7/2021,Pleasantville,669,40,4
4/7/2021,Port Chester,4691,214,14
4/7/2021,Pound Ridge,247,19,0
4/7/2021,Rye Brook,958,51,6
4/7/2021,Rye City,1368,95,7
4/7/2021,Scarsdale,1111,48,2
4/7/2021,Sleepy Hollow,1707,39,7
4/7/2021,Somers,1973,149,12
4/7/2021,Tarrytown,1487,65,3
4/7/2021,Tuckahoe,682,41,4
4/7/2021,White Plains,7080,325,27
4/7/2021,Yonkers,27612,1222,72
4/7/2021,Yorktown,4151,199,22
4/8/2021,Ardsley,410,22,3
4/8/2021,Bedford,1554,69,8
4/8/2021,Briarcliff Manor,636,56,0
4/8/2021,Bronxville,498,25,4
4/8/2021,Buchanan,264,9,2
4/8/2021,Cortlandt,3513,144,13
4/8/2021,Croton-on-Hudson,748,38,1
4/8/2021,Dobbs Ferry,1261,92,6
4/8/2021,Eastchester,2187,90,3
4/8/2021,Elmsford,723,35,7
4/8/2021,Greenburgh,4549,224,18
4/8/2021,Harrison,2692,177,13
4/8/2021,Hastings-on-Hudson,595,17,0
4/8/2021,Irvington,456,32,4
4/8/2021,Larchmont,501,42,2
4/8/2021,Lewisboro,792,34,4
4/8/2021,Mamaroneck Town,923,63,3
4/8/2021,Mamaroneck Village,2323,103,6
4/8/2021,Mount Kisco,1381,55,3
4/8/2021,Mount Pleasant,2747,155,11
4/8/2021,Mount Vernon,8659,431,31
4/8/2021,New Castle,1092,48,4
4/8/2021,New Rochelle,11059,502,27
4/8/2021,North Castle,1170,63,3
4/8/2021,North Salem,591,36,2
4/8/2021,Ossining Town,562,16,1
4/8/2021,Ossining Village,3942,144,9
4/8/2021,Peekskill,3760,117,8
4/8/2021,Pelham,731,27,3
4/8/2021,Pelham Manor,567,14,0
4/8/2021,Pleasantville,671,39,2
4/8/2021,Port Chester,4708,215,17
4/8/2021,Pound Ridge,247,17,0
4/8/2021,Rye Brook,960,51,2
4/8/2021,Rye City,1370,91,2
4/8/2021,Scarsdale,1116,50,5
4/8/2021,Sleepy Hollow,1712,42,5
4/8/2021,Somers,1979,142,6
4/8/2021,Tarrytown,1490,61,3
4/8/2021,Tuckahoe,685,44,3
4/8/2021,White Plains,7114,336,34
4/8/2021,Yonkers,27685,1174,73
4/8/2021,Yorktown,4162,202,11
4/11/2021,Ardsley,412,21,3
4/11/2021,Bedford,1576,77,23
4/11/2021,Briarcliff Manor,643,45,7
4/11/2021,Bronxville,499,19,1
4/11/2021,Buchanan,268,13,4
4/11/2021,Cortlandt,3544,136,33
4/11/2021,Croton-on-Hudson,750,27,2
4/11/2021,Dobbs Ferry,1270,82,9
4/11/2021,Eastchester,2202,86,16
4/11/2021,Elmsford,728,32,7
4/11/2021,Greenburgh,4584,214,37
4/11/2021,Harrison,2715,169,23
4/11/2021,Hastings-on-Hudson,597,14,2
4/11/2021,Irvington,459,29,3
4/11/2021,Larchmont,500,29,1
4/11/2021,Lewisboro,801,33,9
4/11/2021,Mamaroneck Town,929,51,6
4/11/2021,Mamaroneck Village,2350,116,27
4/11/2021,Mount Kisco,1390,50,9
4/11/2021,Mount Pleasant,2762,128,16
4/11/2021,Mount Vernon,8727,373,68
4/11/2021,New Castle,1094,42,2
4/11/2021,New Rochelle,11123,425,70
4/11/2021,North Castle,1174,52,5
4/11/2021,North Salem,596,26,6
4/11/2021,Ossining Town,566,18,5
4/11/2021,Ossining Village,3963,131,22
4/11/2021,Peekskill,3772,100,12
4/11/2021,Pelham,737,27,6
4/11/2021,Pelham Manor,570,12,3
4/11/2021,Pleasantville,676,36,5
4/11/2021,Port Chester,4742,188,37
4/11/2021,Pound Ridge,252,20,5
4/11/2021,Rye Brook,962,39,2
4/11/2021,Rye City,1380,79,11
4/11/2021,Scarsdale,1117,42,1
4/11/2021,Sleepy Hollow,1722,45,11
4/11/2021,Somers,1999,125,22
4/11/2021,Tarrytown,1499,58,9
4/11/2021,Tuckahoe,691,44,7
4/11/2021,White Plains,7148,301,41
4/11/2021,Yonkers,27858,1019,182
4/11/2021,Yorktown,4191,184,29
4/12/2021,Ardsley,412,21,0
4/12/2021,Bedford,1586,81,10
4/12/2021,Briarcliff Manor,643,32,0
4/12/2021,Bronxville,500,17,1
4/12/2021,Buchanan,268,13,0
4/12/2021,Cortlandt,3550,132,6
4/12/2021,Croton-on-Hudson,750,25,0
4/12/2021,Dobbs Ferry,1278,81,8
4/12/2021,Eastchester,2207,84,5
4/12/2021,Elmsford,734,36,6
4/12/2021,Greenburgh,4593,203,9
4/12/2021,Harrison,2726,167,11
4/12/2021,Hastings-on-Hudson,598,15,1
4/12/2021,Irvington,461,30,2
4/12/2021,Larchmont,500,23,0
4/12/2021,Lewisboro,802,32,1
4/12/2021,Mamaroneck Town,931,45,2
4/12/2021,Mamaroneck Village,2357,116,7
4/12/2021,Mount Kisco,1392,49,2
4/12/2021,Mount Pleasant,2764,123,2
4/12/2021,Mount Vernon,8745,368,18
4/12/2021,New Castle,1094,40,0
4/12/2021,New Rochelle,11143,408,20
4/12/2021,North Castle,1177,50,3
4/12/2021,North Salem,597,25,1
4/12/2021,Ossining Town,566,15,0
4/12/2021,Ossining Village,3973,121,10
4/12/2021,Peekskill,3780,102,8
4/12/2021,Pelham,738,28,1
4/12/2021,Pelham Manor,570,11,0
4/12/2021,Pleasantville,676,30,0
4/12/2021,Port Chester,4754,187,12
4/12/2021,Pound Ridge,252,19,0
4/12/2021,Rye Brook,965,38,3
4/12/2021,Rye City,1383,77,3
4/12/2021,Scarsdale,1119,39,2
4/12/2021,Sleepy Hollow,1722,43,0
4/12/2021,Somers,2005,116,6
4/12/2021,Tarrytown,1500,58,1
4/12/2021,Tuckahoe,692,44,1
4/12/2021,White Plains,7161,285,13
4/12/2021,Yonkers,27916,1017,58
4/12/2021,Yorktown,4200,172,9
4/13/2021,Ardsley,413,22,1
4/13/2021,Bedford,1589,79,3
4/13/2021,Briarcliff Manor,644,26,1
4/13/2021,Bronxville,501,16,1
4/13/2021,Buchanan,268,13,0
4/13/2021,Cortlandt,3565,136,15
4/13/2021,Croton-on-Hudson,753,26,3
4/13/2021,Dobbs Ferry,1281,79,3
4/13/2021,Eastchester,2209,72,2
4/13/2021,Elmsford,735,36,1
4/13/2021,Greenburgh,4608,197,15
4/13/2021,Harrison,2735,155,9
4/13/2021,Hastings-on-Hudson,599,14,1
4/13/2021,Irvington,462,28,1
4/13/2021,Larchmont,500,20,0
4/13/2021,Lewisboro,803,31,1
4/13/2021,Mamaroneck Town,933,44,2
4/13/2021,Mamaroneck Village,2365,116,8
4/13/2021,Mount Kisco,1397,47,5
4/13/2021,Mount Pleasant,2772,115,8
4/13/2021,Mount Vernon,8773,363,28
4/13/2021,New Castle,1094,36,0
4/13/2021,New Rochelle,11175,401,32
4/13/2021,North Castle,1179,48,2
4/13/2021,North Salem,597,23,0
4/13/2021,Ossining Town,568,15,2
4/13/2021,Ossining Village,3981,122,8
4/13/2021,Peekskill,3782,99,2
4/13/2021,Pelham,738,27,0
4/13/2021,Pelham Manor,571,10,1
4/13/2021,Pleasantville,679,32,3
4/13/2021,Port Chester,4773,192,19
4/13/2021,Pound Ridge,253,19,1
4/13/2021,Rye Brook,965,38,0
4/13/2021,Rye City,1383,66,0
4/13/2021,Scarsdale,1125,44,6
4/13/2021,Sleepy Hollow,1723,41,1
4/13/2021,Somers,2011,116,6
4/13/2021,Tarrytown,1502,49,2
4/13/2021,Tuckahoe,692,43,0
4/13/2021,White Plains,7176,266,15
4/13/2021,Yonkers,27977,969,61
4/13/2021,Yorktown,4209,171,9
4/14/2021,Ardsley,414,21,1
4/14/2021,Bedford,1593,76,4
4/14/2021,Briarcliff Manor,644,25,0
4/14/2021,Bronxville,502,16,1
4/14/2021,Buchanan,268,10,0
4/14/2021,Cortlandt,3578,138,13
4/14/2021,Croton-on-Hudson,753,20,0
4/14/2021,Dobbs Ferry,1286,83,5
4/14/2021,Eastchester,2210,64,1
4/14/2021,Elmsford,735,34,0
4/14/2021,Greenburgh,4617,194,9
4/14/2021,Harrison,2741,151,6
4/14/2021,Hastings-on-Hudson,600,12,1
4/14/2021,Irvington,462,26,0
4/14/2021,Larchmont,501,15,1
4/14/2021,Lewisboro,804,31,1
4/14/2021,Mamaroneck Town,937,43,4
4/14/2021,Mamaroneck Village,2367,101,2
4/14/2021,Mount Kisco,1397,45,0
4/14/2021,Mount Pleasant,2780,115,8
4/14/2021,Mount Vernon,8813,368,40
4/14/2021,New Castle,1094,31,0
4/14/2021,New Rochelle,11205,400,30
4/14/2021,North Castle,1180,48,1
4/14/2021,North Salem,601,26,4
4/14/2021,Ossining Town,568,14,0
4/14/2021,Ossining Village,3994,127,13
4/14/2021,Peekskill,3792,97,10
4/14/2021,Pelham,739,26,1
4/14/2021,Pelham Manor,573,9,2
4/14/2021,Pleasantville,681,32,2
4/14/2021,Port Chester,4794,198,21
4/14/2021,Pound Ridge,253,17,0
4/14/2021,Rye Brook,966,36,1
4/14/2021,Rye City,1387,61,4
4/14/2021,Scarsdale,1126,39,1
4/14/2021,Sleepy Hollow,1725,40,2
4/14/2021,Somers,2018,112,7
4/14/2021,Tarrytown,1504,47,2
4/14/2021,Tuckahoe,693,37,1
4/14/2021,White Plains,7198,263,22
4/14/2021,Yonkers,28067,948,90
4/14/2021,Yorktown,4218,165,9
4/15/2021,Ardsley,415,17,1
4/15/2021,Bedford,1596,79,3
4/15/2021,Briarcliff Manor,646,24,2
4/15/2021,Bronxville,502,15,0
4/15/2021,Buchanan,268,10,0
4/15/2021,Cortlandt,3594,143,16
4/15/2021,Croton-on-Hudson,753,18,0
4/15/2021,Dobbs Ferry,1292,83,6
4/15/2021,Eastchester,2214,63,4
4/15/2021,Elmsford,736,34,1
4/15/2021,Greenburgh,4623,176,6
4/15/2021,Harrison,2746,144,5
4/15/2021,Hastings-on-Hudson,602,13,2
4/15/2021,Irvington,464,28,2
4/15/2021,Larchmont,502,12,1
4/15/2021,Lewisboro,807,32,3
4/15/2021,Mamaroneck Town,940,44,3
4/15/2021,Mamaroneck Village,2372,100,5
4/15/2021,Mount Kisco,1399,41,2
4/15/2021,Mount Pleasant,2789,112,9
4/15/2021,Mount Vernon,8839,368,26
4/15/2021,New Castle,1096,30,2
4/15/2021,New Rochelle,11230,395,25
4/15/2021,North Castle,1181,45,1
4/15/2021,North Salem,602,22,1
4/15/2021,Ossining Town,569,12,1
4/15/2021,Ossining Village,4000,127,6
4/15/2021,Peekskill,3800,94,8
4/15/2021,Pelham,739,26,0
4/15/2021,Pelham Manor,576,12,3
4/15/2021,Pleasantville,683,30,2
4/15/2021,Port Chester,4799,188,5
4/15/2021,Pound Ridge,255,16,2
4/15/2021,Rye Brook,968,37,2
4/15/2021,Rye City,1393,61,6
4/15/2021,Scarsdale,1127,37,1
4/15/2021,Sleepy Hollow,1728,41,3
4/15/2021,Somers,2029,103,11
4/15/2021,Tarrytown,1514,49,10
4/15/2021,Tuckahoe,694,35,1
4/15/2021,White Plains,7211,244,13
4/15/2021,Yonkers,28125,933,58
4/15/2021,Yorktown,4233,171,15
4/18/2021,Ardsley,417,16,2
4/18/2021,Bedford,1603,68,8
4/18/2021,Briarcliff Manor,650,15,4
4/18/2021,Bronxville,503,14,1
4/18/2021,Buchanan,269,9,1
4/18/2021,Cortlandt,3604,133,16
4/18/2021,Croton-on-Hudson,755,13,2
4/18/2021,Dobbs Ferry,1301,74,9
4/18/2021,Eastchester,2219,60,5
4/18/2021,Elmsford,747,42,11
4/18/2021,Greenburgh,4651,169,30
4/18/2021,Harrison,2752,102,8
4/18/2021,Hastings-on-Hudson,607,15,5
4/18/2021,Irvington,464,21,0
4/18/2021,Larchmont,505,10,3
4/18/2021,Lewisboro,814,34,7
4/18/2021,Mamaroneck Town,950,43,10
4/18/2021,Mamaroneck Village,2396,98,24
