date,municipality,total_cases,active_cases,new_cases
2020-10-19,Mount Pleasant,681,29,2
2020-10-19,Mount Vernon,2965,48,13
2020-10-19,New Castle,264,8,2
2020-10-19,New Rochelle,3546,179,28
2020-10-19,North Castle,247,3,NA
2020-10-19,North Salem,196,9,1
2020-10-19,Ossining Town,175,NA,0
2020-10-19,Ossining Village,NA,NA,NA
2020-10-19,Peekskill,1102,23,4
2020-10-19,Pelham,186,6,NA
2020-10-19,Pelham Manor,137,4,4
2020-10-19,Pleasantville,167,9,NA
2020-10-19,Port Chester,1413,47,20
2020-10-19,Pound Ridge,41,5,0
2020-10-19,Rye Brook,223,2,3
2020-10-19,Rye City,262,23,10
2020-10-19,Scarsdale,402,6,1
2020-10-19,Sleepy Hollow,495,2,NA
2020-10-19,Somers,478,4,7
2020-10-19,Tarrytown,340,NA,2
2020-10-19,Tuckahoe,152,3,0
2020-10-19,White Plains,2031,30,9
2020-10-19,Yonkers,8156,138,NA
2020-10-19,Yorktown,869,33,9
2020-10-19,Totals,32110,864,214
2020-10-20,Ardsley,115,7,0
2020-10-20,Bedford,320,12,0
2020-10-20,Briarcliff Manor,135,5,1
2020-10-20,Bronxville,98,4,0
2020-10-20,Buchanan,49,2,0
2020-10-20,Cortlandt,1039,32,6
2020-10-20,Croton-on-Hudson,224,2,1
2020-10-20,Dobbs Ferry,361,8,0
2020-10-20,Eastchester,488,6,1
2020-10-20,Elmsford,222,3,0
2020-10-20,Greenburgh,1351,42,4
2020-10-20,Harrison,498,16,0
2020-10-20,Hastings-on-Hudson,156,4,0
2020-10-20,Irvington,103,5,0
2020-10-20,Larchmont,93,8,0
2020-10-20,Lewisboro,145,6,0
2020-10-20,Mamaroneck Town,200,9,3
2020-10-20,Mamaroneck Village,530,24,7
2020-10-20,Mount Kisco,324,1,1
2020-10-20,Mount Pleasant,682,19,4
2020-10-20,Mount Vernon,2970,49,5
2020-10-20,New Castle,263,9,2
2020-10-20,New Rochelle,3561,178,15
2020-10-20,North Castle,248,3,4
2020-10-20,North Salem,186,9,0
2020-10-20,Ossining Town,175,0,0
2020-10-20,Ossining Village,NA,NA,NA
2020-10-20,Peekskill,1105,24,3
2020-10-20,Pelham,186,5,0
2020-10-20,Pelham Manor,137,4,0
2020-10-20,Pleasantville,167,8,0
2020-10-20,Port Chester,1414,45,41
2020-10-20,Pound Ridge,42,5,1
2020-10-20,Rye Brook,223,12,0
2020-10-20,Rye City,270,30,8
2020-10-20,Scarsdale,403,7,1
2020-10-20,Sleepy Hollow,498,13,3
2020-10-20,Somers,478,13,0
2020-10-20,Tarrytown,340,10,0
2020-10-20,Tuckahoe,153,2,1
2020-10-20,White Plains,2039,37,8
2020-10-20,Yonkers,8194,166,38
2020-10-20,Yorktown,878,39,9
2020-10-20,Totals,32233,908,123
2020-10-21,Ardsley,116,8,1
2020-10-21,Bedford,321,13,1
2020-10-21,Briarcliff Manor,135,4,0
2020-10-21,Bronxville,98,1,NA
2020-10-21,Buchanan,49,2,NA
2020-10-21,Cortlandt,1041,NA,2
2020-10-21,Croton-on-Hudson,224,2,NA
2020-10-21,Dobbs Ferry,361,7,NA
2020-10-21,Eastchester,488,6,0
2020-10-21,Elmsford,222,3,NA
2020-10-21,Greenburgh,1354,44,3
2020-10-21,Harrison,500,7,2
2020-10-21,Hastings-on-Hudson,156,4,NA
2020-10-21,Irvington,103,3,0
2020-10-21,Larchmont,94,7,1
2020-10-21,Lewisboro,145,5,NA
2020-10-21,Mamaroneck Town,204,10,1
2020-10-21,Mamaroneck Village,534,26,4
2020-10-21,Mount Kisco,324,NA,NA
2020-10-21,Mount Pleasant,686,18,4
2020-10-21,Mount Vernon,2979,87,9
2020-10-21,New Castle,264,9,1
2020-10-21,New Rochelle,3571,183,10
2020-10-21,North Castle,249,3,1
2020-10-21,North Salem,187,5,1
2020-10-21,Ossining Town,175,NA,0
2020-10-21,Ossining Village,NA,NA,NA
2020-10-21,Peekskill,1107,2,2
2020-10-21,Pelham,187,5,1
2020-10-21,Pelham Manor,138,5,1
2020-10-21,Pleasantville,167,5,NA
2020-10-21,Port Chester,1423,53,9
2020-10-21,Pound Ridge,42,5,1
2020-10-21,Rye Brook,223,12,NA
2020-10-21,Rye City,270,30,0
2020-10-21,Scarsdale,403,6,NA
2020-10-21,Sleepy Hollow,NA,16,3
2020-10-21,Somers,478,13,NA
2020-10-21,Tarrytown,343,1,3
2020-10-21,Tuckahoe,153,2,0
2020-10-21,White Plains,2045,40,6
2020-10-21,Yonkers,8203,165,9
2020-10-21,Yorktown,880,38,2
2020-10-21,Totals,32311,923,8
2020-10-22,Ardsley,116,8,0
2020-10-22,Bedford,324,15,3
2020-10-22,Briarcliff Manor,135,4,0
2020-10-22,Bronxville,98,0,0
2020-10-22,Buchanan,50,3,1
2020-10-22,Cortlandt,1043,28,2
2020-10-22,Croton-on-Hudson,221,2,0
2020-10-22,Dobbs Ferry,361,7,0
2020-10-22,Eastchester,488,6,0
2020-10-22,Elmsford,222,3,0
2020-10-22,Greenburgh,1356,46,2
2020-10-22,Harrison,504,20,4
2020-10-22,Hastings-on-Hudson,156,4,0
2020-10-22,Irvington,103,3,0
2020-10-22,Larchmont,95,NA,1
2020-10-22,Lewisboro,145,5,0
2020-10-22,Mamaroneck Town,203,12,2
2020-10-22,Mamaroneck Village,537,29,3
2020-10-22,Mount Kisco,327,13,3
2020-10-22,Mount Pleasant,686,16,0
2020-10-22,Mount Vernon,2983,59,4
2020-10-22,New Castle,265,10,1
2020-10-22,New Rochelle,3577,186,6
2020-10-22,North Castle,249,3,0
2020-10-22,North Salem,187,4,0
2020-10-22,Ossining Town,175,0,0
2020-10-22,Ossining Village,NA,NA,NA
2020-10-22,Peekskill,1112,26,5
2020-10-22,Pelham,187,5,0
2020-10-22,Pelham Manor,138,5,0
2020-10-22,Pleasantville,168,5,1
2020-10-22,Port Chester,1433,59,10
2020-10-22,Pound Ridge,44,6,1
2020-10-22,Rye Brook,223,NA,0
2020-10-22,Rye City,272,30,2
2020-10-22,Scarsdale,403,6,0
2020-10-22,Sleepy Hollow,504,19,3
2020-10-22,Somers,480,15,2
2020-10-22,Tarrytown,344,12,1
2020-10-22,Tuckahoe,153,2,0
2020-10-22,White Plains,2048,43,3
2020-10-22,Yonkers,8213,169,10
2020-10-22,Yorktown,880,37,0
2020-10-22,Totals,32383,961,72
2020-10-23,Ardsley,116,7,0
2020-10-23,Bedford,327,18,3
2020-10-23,Briarcliff Manor,135,3,0
2020-10-23,Bronxville,98,0,0
2020-10-23,Buchanan,50,3,0
2020-10-23,Cortlandt,1045,29,2
2020-10-23,Croton-on-Hudson,222,3,1
2020-10-23,Dobbs Ferry,362,8,1
2020-10-23,Eastchester,489,7,1
2020-10-23,Elmsford,222,3,0
2020-10-23,Greenburgh,1359,48,3
2020-10-23,Harrison,504,19,0
2020-10-23,Hastings-on-Hudson,156,2,0
2020-10-23,Irvington,103,3,0
2020-10-23,Larchmont,95,7,NA
2020-10-23,Lewisboro,145,3,0
2020-10-23,Mamaroneck Town,203,1,0
2020-10-23,Mamaroneck Village,542,32,5
2020-10-23,Mount Kisco,327,13,0
2020-10-23,Mount Pleasant,690,20,4
2020-10-23,Mount Vernon,2992,67,9
2020-10-23,New Castle,267,12,NA
2020-10-23,New Rochelle,3583,189,6
2020-10-23,North Castle,249,3,0
2020-10-23,North Salem,187,4,0
2020-10-23,Ossining Town,175,0,0
2020-10-23,Ossining Village,NA,NA,NA
2020-10-23,Peekskill,1114,28,2
2020-10-23,Pelham,187,5,NA
2020-10-23,Pelham Manor,138,5,NA
2020-10-23,Pleasantville,168,4,0
2020-10-23,Port Chester,1437,63,4
2020-10-23,Pound Ridge,44,6,0
2020-10-23,Rye Brook,225,13,2
2020-10-23,Rye City,272,30,0
2020-10-23,Scarsdale,403,5,0
2020-10-23,Sleepy Hollow,505,20,1
2020-10-23,Somers,480,15,0
2020-10-23,Tarrytown,346,14,2
2020-10-23,Tuckahoe,153,2,0
2020-10-23,White Plains,2050,43,2
2020-10-23,Yonkers,8227,177,14
2020-10-23,Yorktown,883,37,3
2020-10-23,Totals,32450,999,67
2020-10-26,Ardsley,118,4,2
2020-10-26,Bedford,333,20,6
2020-10-26,Briarcliff Manor,136,3,1
2020-10-26,Bronxville,98,NA,0
2020-10-26,Buchanan,51,2,1
2020-10-26,Cortlandt,1050,5,5
2020-10-26,Croton-on-Hudson,223,4,1
2020-10-26,Dobbs Ferry,364,6,2
2020-10-26,Eastchester,492,8,3
2020-10-26,Elmsford,223,3,1
2020-10-26,Greenburgh,1365,43,6
2020-10-26,Harrison,508,8,4
2020-10-26,Hastings-on-Hudson,156,2,0
2020-10-26,Irvington,106,6,3
2020-10-26,Larchmont,95,5,0
2020-10-26,Lewisboro,149,6,4
2020-10-26,Mamaroneck Town,205,13,2
2020-10-26,Mamaroneck Village,552,36,10
2020-10-26,Mount Kisco,331,13,4
2020-10-26,Mount Pleasant,692,8,2
2020-10-26,Mount Vernon,3008,68,16
2020-10-26,New Castle,270,8,3
2020-10-26,New Rochelle,3625,184,42
2020-10-26,North Castle,252,5,3
2020-10-26,North Salem,189,5,2
2020-10-26,Ossining Town,175,NA,0
2020-10-26,Ossining Village,1181,2,6
2020-10-26,Peekskill,1128,7,14
2020-10-26,Pelham,189,6,2
2020-10-26,Pelham Manor,140,7,2
2020-10-26,Pleasantville,173,7,5
2020-10-26,Port Chester,1452,69,15
2020-10-26,Pound Ridge,44,6,1
2020-10-26,Rye Brook,226,7,1
2020-10-26,Rye City,273,2,1
2020-10-26,Scarsdale,405,6,2
2020-10-26,Sleepy Hollow,510,7,5
2020-10-26,Somers,484,3,4
2020-10-26,Tarrytown,347,NA,1
2020-10-26,Tuckahoe,153,1,0
2020-10-26,White Plains,2061,45,NA
2020-10-26,Yonkers,8294,207,7
2020-10-26,Yorktown,890,35,7
2020-10-26,Totals,32717,1033,267
2020-10-27,Ardsley,118,4,0
2020-10-27,Bedford,336,22,3
2020-10-27,Briarcliff Manor,138,5,2
2020-10-27,Bronxville,98,0,0
2020-10-27,Buchanan,51,2,0
2020-10-27,Cortlandt,1052,27,2
2020-10-27,Croton-on-Hudson,223,4,0
2020-10-27,Dobbs Ferry,365,6,1
2020-10-27,Eastchester,NA,NA,NA
2020-10-27,Elmsford,223,3,0
2020-10-27,Greenburgh,1368,43,3
2020-10-27,Harrison,515,25,7
2020-10-27,Hastings-on-Hudson,156,1,0
2020-10-27,Irvington,107,6,1
2020-10-27,Larchmont,95,5,0
2020-10-27,Lewisboro,150,7,4
2020-10-27,Mamaroneck Town,205,13,0
2020-10-27,Mamaroneck Village,558,41,6
2020-10-27,Mount Kisco,331,12,0
2020-10-27,Mount Pleasant,693,19,1
2020-10-27,Mount Vernon,NA,NA,NA
2020-10-27,New Castle,272,14,2
2020-10-27,New Rochelle,3649,194,24
2020-10-27,North Castle,252,5,0
2020-10-27,North Salem,189,4,0
2020-10-27,Ossining Town,176,1,1
2020-10-27,Ossining Village,1183,24,2
2020-10-27,Peekskill,1134,1,6
2020-10-27,Pelham,190,5,1
2020-10-27,Pelham Manor,140,7,0
2020-10-27,Pleasantville,173,7,0
2020-10-27,Port Chester,1458,72,6
2020-10-27,Pound Ridge,45,4,0
2020-10-27,Rye Brook,226,6,0
2020-10-27,Rye City,276,28,3
2020-10-27,Scarsdale,408,9,3
2020-10-27,Sleepy Hollow,513,17,3
2020-10-27,Somers,486,15,2
2020-10-27,Tarrytown,349,13,2
2020-10-27,Tuckahoe,153,1,0
2020-10-27,White Plains,2078,59,NA
2020-10-27,Yonkers,8351,244,57
2020-10-27,Yorktown,895,36,5
2020-10-27,Totals,32904,1150,187
2020-10-28,Ardsley,119,4,4
2020-10-28,Bedford,337,23,1
2020-10-28,Briarcliff Manor,138,5,0
2020-10-28,Bronxville,99,1,4
2020-10-28,Buchanan,52,3,1
2020-10-28,Cortlandt,1052,25,0
2020-10-28,Croton-on-Hudson,224,5,1
2020-10-28,Dobbs Ferry,366,7,4
2020-10-28,Eastchester,499,13,0
2020-10-28,Elmsford,224,3,1
2020-10-28,Greenburgh,1370,40,2
2020-10-28,Harrison,518,25,3
2020-10-28,Hastings-on-Hudson,156,1,0
2020-10-28,Irvington,107,6,0
2020-10-28,Larchmont,95,5,0
2020-10-28,Lewisboro,150,7,0
2020-10-28,Mamaroneck Town,209,15,4
2020-10-28,Mamaroneck Village,560,42,NA
2020-10-28,Mount Kisco,334,14,3
2020-10-28,Mount Pleasant,694,18,4
2020-10-28,Mount Vernon,3035,87,8
2020-10-28,New Castle,272,13,0
2020-10-28,New Rochelle,3659,149,10
2020-10-28,North Castle,252,5,0
2020-10-28,North Salem,189,4,0
2020-10-28,Ossining Town,176,1,0
2020-10-28,Ossining Village,1186,2,3
2020-10-28,Peekskill,1136,39,2
2020-10-28,Pelham,192,6,2
2020-10-28,Pelham Manor,140,7,0
2020-10-28,Pleasantville,173,7,0
2020-10-28,Port Chester,1463,76,5
2020-10-28,Pound Ridge,45,4,0
2020-10-28,Rye Brook,227,7,4
2020-10-28,Rye City,276,24,0
2020-10-28,Scarsdale,408,7,0
2020-10-28,Sleepy Hollow,514,17,1
2020-10-28,Somers,487,14,1
2020-10-28,Tarrytown,350,13,1
2020-10-28,Tuckahoe,153,1,0
2020-10-28,White Plains,2087,65,9
2020-10-28,Yonkers,8371,256,20
2020-10-28,Yorktown,897,35,2
2020-10-28,Totals,32991,1120,87
2020-10-29,Ardsley,119,4,0
2020-10-29,Bedford,338,22,1
2020-10-29,Briarcliff Manor,138,5,0
2020-10-29,Bronxville,99,1,0
2020-10-29,Buchanan,53,0,1
2020-10-29,Cortlandt,1055,26,3
2020-10-29,Croton-on-Hudson,225,6,1
2020-10-29,Dobbs Ferry,367,8,1
2020-10-29,Eastchester,499,13,0
2020-10-29,Elmsford,226,5,2
2020-10-29,Greenburgh,1371,40,1
2020-10-29,Harrison,518,23,0
2020-10-29,Hastings-on-Hudson,156,1,0
2020-10-29,Irvington,107,5,0
2020-10-29,Larchmont,95,5,0
2020-10-29,Lewisboro,152,9,2
2020-10-29,Mamaroneck Town,210,16,1
2020-10-29,Mamaroneck Village,561,40,4
2020-10-29,Mount Kisco,338,7,4
2020-10-29,Mount Pleasant,695,7,1
2020-10-29,Mount Vernon,NA,NA,NA
2020-10-29,New Castle,272,13,0
2020-10-29,New Rochelle,3669,154,10
2020-10-29,North Castle,252,5,0
2020-10-29,North Salem,190,5,1
2020-10-29,Ossining Town,176,1,0
2020-10-29,Ossining Village,1189,20,3
2020-10-29,Peekskill,1137,39,1
2020-10-29,Pelham,192,6,0
2020-10-29,Pelham Manor,142,9,2
2020-10-29,Pleasantville,173,6,0
2020-10-29,Port Chester,1467,74,4
2020-10-29,Pound Ridge,45,4,0
2020-10-29,Rye Brook,227,7,0
2020-10-29,Rye City,276,24,0
2020-10-29,Scarsdale,NA,10,3
2020-10-29,Sleepy Hollow,514,17,0
2020-10-29,Somers,489,16,2
2020-10-29,Tarrytown,350,13,0
2020-10-29,Tuckahoe,153,1,0
2020-10-29,White Plains,2089,65,2
2020-10-29,Yonkers,8383,262,12
2020-10-29,Yorktown,899,36,2
2020-10-29,Totals,33059,1142,68
2020-10-30,Ardsley,120,5,1
2020-10-30,Bedford,339,23,1
2020-10-30,Briarcliff Manor,139,6,1
2020-10-30,Bronxville,100,2,1
2020-10-30,Buchanan,52,3,0
2020-10-30,Cortlandt,1057,28,2
2020-10-30,Croton-on-Hudson,226,6,1
2020-10-30,Dobbs Ferry,367,8,0
2020-10-30,Eastchester,501,15,2
2020-10-30,Elmsford,226,5,0
2020-10-30,Greenburgh,1373,39,2
2020-10-30,Harrison,523,26,5
2020-10-30,Hastings-on-Hudson,156,1,0
2020-10-30,Irvington,107,5,0
2020-10-30,Larchmont,95,5,0
2020-10-30,Lewisboro,155,12,3
2020-10-30,Mamaroneck Town,211,17,1
2020-10-30,Mamaroneck Village,564,43,3
2020-10-30,Mount Kisco,341,19,3
2020-10-30,Mount Pleasant,696,18,1
2020-10-30,Mount Vernon,3047,93,4
2020-10-30,New Castle,273,14,1
2020-10-30,New Rochelle,3696,180,27
2020-10-30,North Castle,255,8,3
2020-10-30,North Salem,190,5,0
2020-10-30,Ossining Town,176,1,0
2020-10-30,Ossining Village,1193,24,4
2020-10-30,Peekskill,1145,47,8
2020-10-30,Pelham,194,8,2
2020-10-30,Pelham Manor,143,8,1
2020-10-30,Pleasantville,173,6,0
2020-10-30,Port Chester,1474,79,7
2020-10-30,Pound Ridge,45,4,0
2020-10-30,Rye Brook,227,7,0
2020-10-30,Rye City,276,21,0
2020-10-30,Scarsdale,412,1,1
2020-10-30,Sleepy Hollow,514,17,0
2020-10-30,Somers,495,20,6
2020-10-30,Tarrytown,351,14,1
2020-10-30,Tuckahoe,154,2,1
2020-10-30,White Plains,2099,74,10
2020-10-30,Yonkers,8398,272,15
2020-10-30,Yorktown,901,38,2
2020-10-30,Totals,33179,1239,120
2020-11-02,Ardsley,124,6,1
2020-11-02,Bedford,342,2,3
2020-11-02,Briarcliff Manor,140,6,1
2020-11-02,Bronxville,102,4,2
2020-11-02,Buchanan,53,4,1
2020-11-02,Cortlandt,1069,34,2
2020-11-02,Croton-on-Hudson,227,5,1
2020-11-02,Dobbs Ferry,374,13,7
2020-11-02,Eastchester,508,20,7
2020-11-02,Elmsford,227,6,1
2020-11-02,Greenburgh,1386,35,8
2020-11-02,Harrison,532,35,9
2020-11-02,Hastings-on-Hudson,157,1,1
2020-11-02,Irvington,107,4,0
2020-11-02,Larchmont,98,4,3
2020-11-02,Lewisboro,158,13,3
2020-11-02,Mamaroneck Town,215,18,4
2020-11-02,Mamaroneck Village,575,44,NA
2020-11-02,Mount Kisco,343,19,2
2020-11-02,Mount Pleasant,705,NA,9
2020-11-02,Mount Vernon,3069,101,2
2020-11-02,New Castle,280,7,7
2020-11-02,New Rochelle,3733,17,37
2020-11-02,North Castle,262,14,7
2020-11-02,North Salem,191,5,1
2020-11-02,Ossining Town,176,1,0
2020-11-02,Ossining Village,1203,4,10
2020-11-02,Peekskill,1156,50,NA
2020-11-02,Pelham,197,NA,3
2020-11-02,Pelham Manor,147,9,4
2020-11-02,Pleasantville,174,7,1
2020-11-02,Port Chester,1494,79,20
2020-11-02,Pound Ridge,45,2,0
2020-11-02,Rye Brook,234,14,7
2020-11-02,Rye City,283,12,7
2020-11-02,Scarsdale,413,14,1
2020-11-02,Sleepy Hollow,522,23,8
2020-11-02,Somers,499,NA,4
2020-11-02,Tarrytown,354,13,3
2020-11-02,Tuckahoe,158,5,4
2020-11-02,White Plains,2122,82,23
2020-11-02,Yonkers,8461,273,63
2020-11-02,Yorktown,909,33,8
2020-11-02,Totals,33521,1296,342
2020-11-04,Ardsley,123,7,2
2020-11-04,Bedford,345,NA,3
2020-11-04,Briarcliff Manor,143,8,3
2020-11-04,Bronxville,102,4,NA
2020-11-04,Buchanan,54,4,1
2020-11-04,Cortlandt,1089,27,NA
2020-11-04,Croton-on-Hudson,228,5,1
2020-11-04,Dobbs Ferry,375,13,1
2020-11-04,Eastchester,510,2,2
2020-11-04,Elmsford,228,6,1
2020-11-04,Greenburgh,1390,32,4
2020-11-04,Harrison,538,34,6
2020-11-04,Hastings-on-Hudson,157,4,0
2020-11-04,Irvington,107,4,0
2020-11-04,Larchmont,99,3,1
2020-11-04,Lewisboro,159,13,1
2020-11-04,Mamaroneck Town,216,13,1
2020-11-04,Mamaroneck Village,581,43,6
2020-11-04,Mount Kisco,349,23,6
2020-11-04,Mount Pleasant,713,24,8
2020-11-04,Mount Vernon,3079,95,10
2020-11-04,New Castle,286,20,6
2020-11-04,New Rochelle,3752,172,19
2020-11-04,North Castle,269,20,7
2020-11-04,North Salem,194,7,3
2020-11-04,Ossining Town,177,2,1
2020-11-04,Ossining Village,NA,NA,NA
2020-11-04,Peekskill,1169,53,13
2020-11-04,Pelham,197,NA,0
2020-11-04,Pelham Manor,148,9,1
2020-11-04,Pleasantville,174,6,0
2020-11-04,Port Chester,1519,86,25
2020-11-04,Pound Ridge,46,2,1
2020-11-04,Rye Brook,238,13,4
2020-11-04,Rye City,288,7,6
2020-11-04,Scarsdale,NA,12,3
2020-11-04,Sleepy Hollow,525,NA,3
2020-11-04,Somers,504,23,5
2020-11-04,Tarrytown,356,12,2
2020-11-04,Tuckahoe,160,7,2
2020-11-04,White Plains,2136,35,14
2020-11-04,Yonkers,8511,293,50
2020-11-04,Yorktown,919,37,10
2020-11-04,Totals,33762,1350,241
2020-11-05,Ardsley,123,7,0
2020-11-05,Bedford,348,23,3
2020-11-05,Briarcliff Manor,143,8,0
2020-11-05,Bronxville,102,4,0
2020-11-05,Buchanan,54,4,0
2020-11-05,Cortlandt,1073,34,4
2020-11-05,Croton-on-Hudson,229,5,1
2020-11-05,Dobbs Ferry,378,15,3
2020-11-05,Eastchester,511,23,1
2020-11-05,Elmsford,228,6,0
2020-11-05,Greenburgh,1392,33,2
2020-11-05,Harrison,543,39,5
2020-11-05,Hastings-on-Hudson,157,1,0
2020-11-05,Irvington,108,5,1
2020-11-05,Larchmont,99,3,0
2020-11-05,Lewisboro,159,13,0
2020-11-05,Mamaroneck Town,218,15,2
2020-11-05,Mamaroneck Village,586,46,5
2020-11-05,Mount Kisco,353,26,4
2020-11-05,Mount Pleasant,717,28,4
2020-11-05,Mount Vernon,3084,93,5
2020-11-05,New Castle,287,20,1
2020-11-05,New Rochelle,3768,183,16
2020-11-05,North Castle,273,23,4
2020-11-05,North Salem,194,6,0
2020-11-05,Ossining Town,179,4,2
2020-11-05,Ossining Village,1218,45,5
2020-11-05,Peekskill,1174,58,5
2020-11-05,Pelham,197,10,0
2020-11-05,Pelham Manor,149,10,1
2020-11-05,Pleasantville,174,6,0
2020-11-05,Port Chester,1534,96,15
2020-11-05,Pound Ridge,47,3,1
2020-11-05,Rye Brook,240,15,2
2020-11-05,Rye City,288,47,0
2020-11-05,Scarsdale,417,13,1
2020-11-05,Sleepy Hollow,527,22,2
2020-11-05,Somers,505,24,1
2020-11-05,Tarrytown,356,11,0
2020-11-05,Tuckahoe,161,8,1
2020-11-05,White Plains,2144,91,8
2020-11-05,Yonkers,8535,302,24
2020-11-05,Yorktown,922,38,3
2020-11-05,Totals,33894,1433,132
2020-11-06,Ardsley,124,7,1
2020-11-06,Bedford,348,20,0
2020-11-06,Briarcliff Manor,145,10,2
2020-11-06,Bronxville,106,8,4
2020-11-06,Buchanan,55,5,1
2020-11-06,Cortlandt,1076,34,3
2020-11-06,Croton-on-Hudson,229,5,0
2020-11-06,Dobbs Ferry,381,18,3
2020-11-06,Eastchester,512,23,1
2020-11-06,Elmsford,231,9,3
2020-11-06,Greenburgh,1396,35,4
2020-11-06,Harrison,548,43,5
2020-11-06,Hastings-on-Hudson,158,2,1
2020-11-06,Irvington,108,5,0
2020-11-06,Larchmont,99,3,0
2020-11-06,Lewisboro,159,13,0
2020-11-06,Mamaroneck Town,219,15,1
2020-11-06,Mamaroneck Village,588,47,2
2020-11-06,Mount Kisco,353,26,0
2020-11-06,Mount Pleasant,718,29,1
2020-11-06,Mount Vernon,3097,101,13
2020-11-06,New Castle,288,20,1
2020-11-06,New Rochelle,3788,198,20
2020-11-06,North Castle,276,25,3
2020-11-06,North Salem,194,6,0
2020-11-06,Ossining Town,179,4,0
2020-11-06,Ossining Village,1224,49,6
2020-11-06,Peekskill,1183,64,9
2020-11-06,Pelham,197,10,0
2020-11-06,Pelham Manor,150,11,1
2020-11-06,Pleasantville,174,5,0
2020-11-06,Port Chester,1557,119,23
2020-11-06,Pound Ridge,47,3,0
2020-11-06,Rye Brook,240,15,0
2020-11-06,Rye City,289,16,1
2020-11-06,Scarsdale,417,13,0
2020-11-06,Sleepy Hollow,533,27,6
2020-11-06,Somers,509,28,4
2020-11-06,Tarrytown,356,10,0
2020-11-06,Tuckahoe,166,13,5
2020-11-06,White Plains,2152,95,8
2020-11-06,Yonkers,8563,320,28
2020-11-06,Yorktown,926,40,4
2020-11-06,Totals,34058,1546,164
2020-11-09,Ardsley,128,10,4
2020-11-09,Bedford,356,21,8
2020-11-09,Briarcliff Manor,147,10,2
2020-11-09,Bronxville,109,11,3
2020-11-09,Buchanan,57,5,2
2020-11-09,Cortlandt,1093,43,17
2020-11-09,Croton-on-Hudson,231,6,2
2020-11-09,Dobbs Ferry,385,20,4
2020-11-09,Eastchester,515,18,3
2020-11-09,Elmsford,237,14,6
2020-11-09,Greenburgh,1415,47,19
2020-11-09,Harrison,564,53,16
2020-11-09,Hastings-on-Hudson,163,7,5
2020-11-09,Irvington,111,4,3
2020-11-09,Larchmont,101,5,2
2020-11-09,Lewisboro,162,12,3
2020-11-09,Mamaroneck Town,222,17,3
2020-11-09,Mamaroneck Village,595,37,7
2020-11-09,Mount Kisco,365,32,12
2020-11-09,Mount Pleasant,731,37,13
2020-11-09,Mount Vernon,3126,101,29
2020-11-09,New Castle,299,28,11
2020-11-09,New Rochelle,3845,199,57
2020-11-09,North Castle,287,34,1
2020-11-09,North Salem,197,8,3
2020-11-09,Ossining Town,180,5,1
2020-11-09,Ossining Village,1242,60,18
2020-11-09,Peekskill,1207,70,24
2020-11-09,Pelham,201,1,4
2020-11-09,Pelham Manor,152,11,2
2020-11-09,Pleasantville,177,4,3
2020-11-09,Port Chester,1588,130,31
2020-11-09,Pound Ridge,48,3,4
2020-11-09,Rye Brook,242,16,2
2020-11-09,Rye City,294,18,5
2020-11-09,Scarsdale,418,10,4
2020-11-09,Sleepy Hollow,539,26,6
2020-11-09,Somers,513,28,4
2020-11-09,Tarrytown,360,10,4
2020-11-09,Tuckahoe,167,13,4
2020-11-09,White Plains,2180,106,28
2020-11-09,Yonkers,8653,318,90
2020-11-09,Yorktown,941,46,15
2020-11-09,Totals,34543,1664,485
2020-11-10,Ardsley,129,1,4
2020-11-10,Bedford,364,27,8
2020-11-10,Briarcliff Manor,147,10,0
2020-11-10,Bronxville,109,10,0
2020-11-10,Buchanan,59,7,2
2020-11-10,Cortlandt,1103,48,10
2020-11-10,Croton-on-Hudson,233,NA,2
2020-11-10,Dobbs Ferry,389,24,4
2020-11-10,Eastchester,525,26,10
2020-11-10,Elmsford,240,17,3
2020-11-10,Greenburgh,1424,55,9
2020-11-10,Harrison,572,58,8
2020-11-10,Hastings-on-Hudson,165,9,2
2020-11-10,Irvington,112,5,4
2020-11-10,Larchmont,105,9,4
2020-11-10,Lewisboro,165,14,3
2020-11-10,Mamaroneck Town,225,20,3
2020-11-10,Mamaroneck Village,600,40,5
2020-11-10,Mount Kisco,367,32,2
2020-11-10,Mount Pleasant,738,43,7
2020-11-10,Mount Vernon,3143,109,17
2020-11-10,New Castle,302,30,3
2020-11-10,New Rochelle,3869,202,24
2020-11-10,North Castle,290,37,3
2020-11-10,North Salem,198,9,1
2020-11-10,Ossining Town,181,5,4
2020-11-10,Ossining Village,1249,65,7
2020-11-10,Peekskill,1216,73,9
2020-11-10,Pelham,204,14,3
2020-11-10,Pelham Manor,154,12,2
2020-11-10,Pleasantville,180,7,3
2020-11-10,Port Chester,1605,140,17
2020-11-10,Pound Ridge,49,4,4
2020-11-10,Rye Brook,246,20,4
2020-11-10,Rye City,298,22,4
2020-11-10,Scarsdale,420,9,2
2020-11-10,Sleepy Hollow,544,29,5
2020-11-10,Somers,517,28,4
2020-11-10,Tarrytown,364,13,4
2020-11-10,Tuckahoe,167,13,0
2020-11-10,White Plains,2188,107,8
2020-11-10,Yonkers,8690,317,37
2020-11-10,Yorktown,949,48,8
2020-11-10,Totals,34794,1785,251
2020-11-12,Ardsley,131,10,2
2020-11-12,Bedford,369,29,5
2020-11-12,Briarcliff Manor,151,12,4
2020-11-12,Bronxville,112,12,3
2020-11-12,Buchanan,61,8,2
